"effect_size_id","ok","k","pooled_r","cilb95","ciub95","cilb999","ciub999","i2","tau2","n_pooled"
"52765_005",TRUE,3,0.053755521909478,-0.0449715817902358,0.152482625609192,-0.11199455125981,0.219505595078766,88.9676351837441,0.00665465159435394,6773
"52772_001",TRUE,7,-0.139428143091081,-0.262016031350766,-0.0168402548313962,-0.345237395943396,0.0663811097612347,62.1382622709729,0.0154408547096413,898
"52772_002",TRUE,4,0.212239287414663,-0.00904309727733754,0.433521672106663,-0.159265295210704,0.583743870040029,90.2013664042177,0.044933737539483,892
"52795_001",TRUE,4,-0.0970469638935897,-0.184917128383562,-0.00917679940361779,-0.244569636471013,0.0504757086838333,0,0,488
"52795_002",TRUE,6,-0.0315950230354083,-0.112110334617368,0.0489202885465516,-0.166769846218199,0.103579800147382,0,0,597
"52795_003",TRUE,3,-0.301692782740641,-0.463574729310374,-0.139810836170909,-0.573471691299848,-0.0299138741814348,44.0345693847523,0.00978623167473629,408
"52795_004",TRUE,3,-0.191130262386917,-0.54973232880978,0.167471804035947,-0.793176878977976,0.410916354204142,90.1438531675091,0.0882123550409544,443
"52795_005",TRUE,3,-0.0555648026444627,-0.31669135212371,0.205561746834784,-0.493962598798532,0.382832993509606,75.1599880709841,0.0393261102496785,408
"52818_001",TRUE,4,-0.0534552573288275,-0.151664230807196,0.0447537161495409,-0.218335456685545,0.11142494202789,80.618403818948,0.00789510621380599,2280
"52818_002",TRUE,3,0.287065115473061,0.208639228012737,0.365491002933385,0.155398165894019,0.418732065052103,69.0856296205445,0.00324561707928577,1964
"52906_001",TRUE,4,0.227979309581217,0.046239593624257,0.409719025538178,-0.0771382324997729,0.533096851662208,88.6900816651204,0.0298280506106119,980
"52906_002",TRUE,1,0.0149983127847122,-0.155556280524954,0.185552906094379,-0.271340851042265,0.301337476611689,0,0,133
"53014_001",TRUE,16,0.188640794942952,0.0760121086651401,0.301269481220763,-0.000448242331845955,0.377729832217749,72.6910293486399,0.037458053983831,967
"53014_002",TRUE,3,0.407575714765323,0.0983820581362951,0.716769371394351,-0.111520554538985,0.926671984069631,80.4725647790849,0.0595891780955578,131
"53014_003",TRUE,7,0.0722941948107834,-0.0181903396412224,0.162778729262789,-0.0796176677282608,0.224206057349828,0,0,467
"53014_004",TRUE,6,0.206174062088759,0.0117427404475862,0.400605383729932,-0.120251048957207,0.532599173134725,76.4121401396692,0.0446227926162624,369
"53014_005",TRUE,9,0.285968430207079,0.11157043645874,0.460366423955418,-0.00682330722994129,0.5787601676441,76.4059209596762,0.0529119821432335,390
"53014_006",TRUE,7,0.0730564931361931,-0.00843317044103969,0.154546156713426,-0.0637541413735491,0.209867127645935,0,0,577
"53014_007",TRUE,7,0.151224115670169,0.0601955655970271,0.24225266574331,-0.00160107892896236,0.304049310269299,0.00742319209625026,1.13877875674608e-06,439
"53014_008",TRUE,9,0.20513992404647,0.0221591538881966,0.388120694204744,-0.102061187965837,0.512341036058778,82.5141928377212,0.0633187852574393,528
"53145_001",TRUE,36,0.198010908683781,0.14513727084955,0.250884546518012,0.109242890466555,0.286778926901008,54.9025479123193,0.0129846610960845,2975
"53160_001",TRUE,12,0.121823722265635,0.053604758669243,0.190042685862028,0.00729288135261703,0.236354563178654,97.4716879681344,0.0125279130131586,93740
"53940_001",TRUE,28,0.0565512408353876,0.0378183365596017,0.0752841451111735,0.0251011107492381,0.088001370921537,91.5806247962799,0.00175883971448712,232501
"53940_002",TRUE,3,0.0583508849669659,-0.00458036294205216,0.121282132875984,-0.0473025633229848,0.164004333256917,67.8897082201225,0.00198215361710506,3754
"53940_003",TRUE,24,0.0570655584938264,0.036565517782128,0.0775655992055249,0.0226486342591976,0.0914824827284552,93.0033918736809,0.00189130637831232,228377
"53940_004",TRUE,18,0.0587438270136257,0.0329665215244718,0.0845211325027796,0.0154670558857119,0.10202059814154,95.4110637424047,0.00234035806690152,220282
"53940_005",TRUE,10,0.0534901729219627,0.0284958471349045,0.0784844987090209,0.0115279237241883,0.0954524221197371,46.3808540999557,0.000719074210242821,12219
"53940_006",TRUE,18,0.0591598134023499,0.0357650401734136,0.0825545866312863,0.0198830066374176,0.0984366201672822,92.8588362301724,0.00188518502501668,191975
"53940_007",TRUE,6,0.0464724525725874,-0.0072827259148231,0.100227631059998,-0.0437755586991362,0.136720463844311,82.9276375611715,0.00327664846959949,34997
