"effect_size_id","ok","k","pooled_r","cilb95","ciub95","cilb999","ciub999","i2","tau2","n_pooled","review_id","Study.Level.Available.","Value","Value...CI.lower.bound","Value...CI.upper.bound","p.value","Statistical.Test","k..number.of.effects.informing.this.test.","Combined.N","Exposure...Author.Description","exposure","Outcome...Author.Description","cat","Outcome.Level.2","Outcome.Level.3","outcome","Benefit.or.Risk.","Moderator.Level.Recoded","Moderator.Category.Recoded","Use.Moderator","I2.calculated","Value_raw_SE","Value_raw_SD"
"52166_003",TRUE,1,-0.03,-0.0863175689670439,0.0263175689670439,-0.124549934386771,0.0645499343867715,0,0,1210,52166,TRUE,-0.03,-0.09,0.03,"-999","Attenuated correlation (uncorrected correlation)",1,1210," ","Social Media: Instant messaging","  ","psychology","psychology_affect","psychology_affect_satisfaction","Psychological health: Satisfaction","Benefit","Instant Msg","Digital media type",TRUE,0,NA,NA
"59227_003",TRUE,5,-0.0345652051898815,-0.180489150298305,0.111358739918542,-0.279552687578089,0.210422277198326,88.1827447228985,0.0230045347936109,1848,59227,TRUE,-0.03,-0.18,0.11,"0.648","correlation",5,1621,"Smartphone and/or tablet use","Screen use: General (mobile or tablet)","Self-regulation","psychology","psychology_developmental","psychology_developmental_self-regulation","Psychological health: Self-regulation","Benefit","Overall","Overall",TRUE,86.44,NA,NA
"61480_002",TRUE,3,0.129883678920509,0.0861365545284578,0.173630803312559,0.0564378996238415,0.203329458217176,50.8816701930735,0.000750495659633143,5042,61480,TRUE,-999,-999,-999,"-999","-999",-999,-999,"Social network use","Social Media: General","Bonding social capital","psychology","psychology_social","psychology_social_social capital","Psychological health: Social capital (bonding)","Benefit","Overall","Overall",TRUE,-999,NA,NA
"61480_001",TRUE,3,0.20934486179124,0.149499450416948,0.269190273165532,0.108872135028126,0.309817588554354,74.5290903372448,0.00200395067524807,5042,61480,TRUE,-999,-999,-999,"-999","-999",-999,-999,"Social network use","Social Media: General","Bridging social capital","psychology","psychology_social","psychology_social_social capital","Psychological health: Social capital (bridging)","Benefit","Overall","Overall",TRUE,-999,NA,NA
"61448_002",TRUE,3,-0.21466494522001,-0.257654299338323,-0.171675591101696,-0.286838525965208,-0.142491364474812,0.00246038032130652,3.88667466229606e-08,1891,61448,TRUE,-999,-999,-999,"-999","-999",-999,-999,"Problematic Facebook use","Social Media: Facebook (problematic use)","Well-being","psychology","psychology_affect","psychology_affect_wellbeing","Psychological health: well-being","Benefit","Overall","Overall",TRUE,-999,NA,NA
"50609_002",TRUE,3,0.231645323122446,0.0726407341434396,0.390649912101453,-0.0353028731670317,0.498593519411925,0,0,138,50609,TRUE,0.46,0.29,0.63,"","Hedge's g",3,138," ","Intervention: Media literacy (web-based)","  ","psychology","psychology_cognition","psychology_risky behaviour_risky behaviour or attitudes","Risky behavior: Media literacy","Benefit","overall","overall",TRUE,NA,NA,NA
"50609_001",TRUE,3,-0.0194691955941408,-0.185806374279297,0.146867983091015,-0.298727864233859,0.259789473045577,0.00415020391886144,9.38766169540487e-07,138,50609,TRUE,-0.07,-0.4,0.26,"-999","Hedge's g",3,138," ","Intervention: Media literacy (web-based)","  ","psychology","psychology_risky behaviour","psychology_risky behaviour_risky behaviour or attitudes","Risky behavior: Risk taking (attitude)","Risk","overall","overall",TRUE,NA,NA,NA
"47429_001",TRUE,27,0.205774909607051,0.161101271224608,0.250448547989493,0.130773632823424,0.280776186390678,97.0249805219815,0.0127110965823281,66407,47429,TRUE,0.21,0.16,0.25,"-999","Weighted mean correlation coefficient",27,67407," ","Social Media: General","  ","psychology","psychology_risky behaviour","psychology_risky behaviour_risky behaviour_general","Risky behavior: Risk taking (general)","Risk","overall","overall",TRUE,97,NA,NA
"47429_003",TRUE,14,0.208654873100728,0.135987431679454,0.281322314522002,0.0866556116898415,0.330654134511614,96.2479910808955,0.0176338841843277,23096,47429,TRUE,0.21,0.15,0.28,"-999","Weighted mean correlation coefficient",14,23096," ","Social Media: General","  ","psychology","psychology_risky behaviour","psychology_risky behaviour_sex risky behaviour","Risky behavior: Risky sexual behaviour","Risk","overall","overall",TRUE,95,NA,NA
"7374_019",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,7374,TRUE,0.037,0,0.073,"-999","r",22,11007," ","Screen use: Sexual content","  ","psychology","psychology_risky behaviour","psychology_risky behaviour_sex behaviour","Risky behavior: Sexual activity","Risk","overall","overall",TRUE,75.75897495,NA,NA
"7374_033",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,7374,TRUE,0.082,0.05,0.113,"-999","r",25,17402," ","Screen use: Sexual content","  ","psychology","psychology_risky behaviour","psychology_risky behaviour_sex behaviour","Risky behavior: Sexual activity","Risk","overall","overall",TRUE,76.64915353,NA,NA
"7374_031",TRUE,16,0.0781045131416667,0.0365832802287274,0.119625746054606,0.00839571854022376,0.14781330774311,84.9504750370774,0.00557001156347425,17019,7374,TRUE,0.079,0.039,0.118,"-999","r",16,17019," ","Screen use: Sexual content","  ","psychology","psychology_risky behaviour","psychology_risky behaviour_sex behaviour","Risky behavior: Sexual activity (initiation)","Risk","overall","overall",TRUE,82.71491127,NA,NA
"52311_004",TRUE,2,0.224047228894098,0.0302414052486345,0.417853052539561,-0.101327751694568,0.549422209482763,0,0,94,52311,TRUE,0.42,0.06,0.79,"-999","Hedge's g",3,120," ","Video games: Physically active","  ","psychology","psychology_cognition","psychology_cognition_self-perceptions","Self-perceptions: General","Benefit","overall","overall",TRUE,0,NA,NA
"60347_001",TRUE,14,-0.254439529268942,-0.305990654234308,-0.202888404303576,-0.340987218958671,-0.167891839579213,92.619597461251,0.00847872965805044,22804,60347,TRUE,-999,-999,-999,"-999","Fisher Z",13,-999,"Problematic smartphone usage","Screen use: General (problematic mobile phone usage)","Self-esteem ","psychology","psychology_cognition","psychology_cognition_self-esteem","Self-perceptions: Self-esteem","Benefit","Overall","Overall",TRUE,-999,NA,NA
"61445_001",TRUE,17,-0.101077244365172,-0.167657762569134,-0.0344967261612091,-0.21285734679299,0.0107028580626468,95.8159885902856,0.0171792200114891,23577,61445,TRUE,-999,-999,-999,"-999","-999",-999,-999,"Social network use","Social Media: General","Self-esteem","psychology","psychology_cognition","psychology_cognition_self-esteem","Self-perceptions: Self-esteem","Benefit","Overall","Overall",TRUE,-999,NA,NA
"61479_001",TRUE,5,-0.0650295704837487,-0.152917378403821,0.0228582374363234,-0.212581864104639,0.0825227231371413,76.3082003810962,0.00715714235380188,3003,61479,TRUE,-999,-999,-999,"-999","-999",-999,-999,"Social network use","Social Media: General","Self-esteem","psychology","psychology_cognition","psychology_cognition_self-esteem","Self-perceptions: Self-esteem","Benefit","Overall","Overall",TRUE,-999,NA,NA
"52311_003",TRUE,4,-0.142638642669535,-0.281440339589345,-0.00383694574972529,-0.375668788985337,0.0903915036462676,1.02649125255294,0.000207213524480793,192,52311,TRUE,-0.37,-0.66,-0.09,"-999","Hedge's g",4,213," ","Video games: Physically active","  ","psychology","psychology_cognition","psychology_cognition_self-esteem","Self-perceptions: Self-esteem","Benefit","overall","overall",TRUE,5,NA,NA
"52311_005",TRUE,2,0.230645100563706,0.0344003298800996,0.426889871247312,-0.0988245575236312,0.560114758651043,0,0,91,52311,TRUE,0.42,-0.09,0.94,"-999","Hedge's g",2,60," ","Video games: Physically active","  ","psychology","psychology_cognition","psychology_cognition_self-esteem","Self-perceptions: Self-esteem","Benefit","overall","overall",TRUE,0,NA,NA
"16712_013",TRUE,38,0.125878701236093,0.0581100427803098,0.193647359691876,0.01210386457325,0.239653537898936,93.3804988709092,0.0333804316017179,18078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59157_002",TRUE,2,0.0389727770884792,-0.194926333608484,0.272871887785443,-0.353713661178476,0.431659215355435,0,0,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59157_003",TRUE,11,0.33421549865918,0.237697374328853,0.430733622989507,0.172174016934233,0.496256980384127,15.7319772467875,0.0041644576752179,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59157_006",TRUE,3,0.244405194328017,0.00069624003053162,0.488114148625502,-0.164750706058594,0.653561094714627,49.428419169503,0.0229350005299112,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59157_007",TRUE,13,0.301862595451958,0.124368188703609,0.479357002200308,0.00387237996705381,0.599852810936863,85.1235507230657,0.0817052299684983,418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60141_004",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60141_011",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
