handle,author_id,name,party,N_tweets,followers_count,following_count,tweet_count,created_at,congress,type,NG_unreliable_share,NG_score_mean,accuracy_mean,transparency_mean,independent_unreliable_share,avg_belief_score,avg_truth_score,avg_belief_score_2010_to_2013,avg_truth_score_2010_to_2013,avg_belief_score_2019_to_2022,avg_truth_score_2019_to_2022,LIWC_analytic_mean,LIWC_authentic_mean,LIWC_moral_mean,VADER_neg_mean,VADER_pos_mean,VADER_neu_mean,VADER_compound_mean,ideology_mean,ideology_std,ideology_count,state,pf_score
RepDougCollins,1060487274,Doug Collins,Republican,5356,556567,1076,6338,2013-01-04 13:43:55+00:00,116.0,official,0.06290322580645161,83.62741935483871,3.2325174825174825,2.2814685314685317,0.22727272727272727,0.016100221550859814,0.008344803477297975,-0.06387800501461377,-0.05068897686214322,0.05107152321217666,0.028539126530303188,78.27185399551904,26.626923076923074,0.6306366691560866,0.05512210604929051,0.13665832710978343,0.8082169529499628,0.209139787154593,0.7175842214336281,0.06796966466237796,8.0,GA,0.333
SenatorHeitkamp,1061029050,Archive: Sen. Heidi Heitkamp,Democrat,11319,95874,807,12377,2013-01-04 17:57:48+00:00,115.0,official,0.0,92.86712095400341,4.208938547486033,2.9675977653631285,0.0011173184357541898,-0.005949016820495772,0.025128026048468817,-0.02958649661249358,-0.004649726469125152,,,86.00815089672233,26.424891774891773,0.36540772153017054,0.04599805636540331,0.16582533792737875,0.7881753688488382,0.3381213446417528,0.5303150787349761,0.08680134632245101,6.0,ND,
RepDeanPhillips,1061310112013434882,Rep. Dean Phillips 🇺🇸,Democrat,3011,63287,2007,3455,2018-11-10 17:30:23+00:00,118.0,official,0.0040650406504065045,96.78658536585365,4.088888888888889,2.9555555555555557,0.0,0.041205387756815315,0.01540772535973261,,,0.041205387756815315,0.01540772535973261,70.49519096645632,28.866927930919964,0.7707472600464961,0.05886051145798738,0.16983726336765195,0.7712945865161076,0.3344501162404517,0.4721448726434995,0.10680145848038598,3.0,MN,
ChuckGrassley,10615232,Chuck Grassley,Republican,10725,839919,12510,12067,2007-11-26 15:17:02+00:00,117.0,official,0.0,97.5,4.0,3.0,0.0,-0.03747196920809104,-0.032165180184445245,-0.015504384515198113,-0.02504704759232879,-0.027035499283191617,-0.01967474669497004,84.86355910066237,23.44555742140125,0.4869624032092546,0.0435788344988345,0.10827365967365966,0.8481472261072261,0.1794438414918415,0.7420704399310548,0.06068019929805801,9.0,IA,0.5
TulsiPress,1064206014,Former Rep. Tulsi Gabbard,Democrat,4004,281895,1121,4663,2013-01-05 22:57:50+00:00,116.0,official,0.0,90.74107142857143,4.1502890173410405,2.878612716763006,0.023121387283236993,-0.08318202520062516,-0.05286624318123738,-0.14711918168401814,-0.13919156688089435,0.02778760525320924,0.05429711511286182,85.418996003996,22.916645854145855,0.5377372627372627,0.05267657342657343,0.13679745254745254,0.8105229770229769,0.2353954795204795,0.3779314459161085,0.04852532768031299,8.0,HI,
RepJoeMorelle,1064595993222615040,Joe Morelle,Democrat,4687,12630,898,5107,2018-11-19 19:07:18+00:00,118.0,official,0.0,93.23717948717949,4.053738317757009,2.899532710280374,0.0,0.03252219144512923,0.03932433004585961,,,0.03213774038448469,0.03911283638403731,77.48879667164498,30.33435033070194,0.7919031363345423,0.062269468743332626,0.18209985065073606,0.755634521015575,0.4048446981011308,0.2840274618857076,0.06806047721593528,4.0,NY,
RepWalorski,1065995022,Jackie Walorski,Republican,5407,24104,675,6529,2013-01-06 15:41:40+00:00,117.0,official,0.006085192697768763,86.93204868154159,4.071428571428571,2.7225274725274726,0.057692307692307696,-0.022423732263014515,-0.0013245902879126831,-0.059395960273923826,-0.024861704245468342,0.024173741654044154,0.03033757689778429,85.00792676160532,25.31639171444424,0.6245219160347697,0.05771610874791937,0.15761642315516922,0.7846676530423525,0.2658910116515628,0.773612092397249,0.04231745867545135,8.0,IN,
hoeven4senate,106733567,Hoeven for Senate,Republican,141,900,218,506,2010-01-20 14:42:44+00:00,115.0,campaign,0.0,96.78571428571429,4.0,3.0,0.0,-0.04012829963375845,-0.06911300709930497,0.06160108574244205,-0.004747581866382911,-0.008164604088256274,-0.044004385258294254,84.05475177304965,24.844113475177306,0.3426950354609929,0.007723404255319148,0.1676595744680851,0.8246170212765958,0.37538936170212767,0.7998345369373213,0.03597232924393486,9.0,ND,
RepMGS,1067541214671577093,Congresswoman Mary Gay Scanlon,Democrat,5418,59142,1277,9511,2018-11-27 22:10:34+00:00,118.0,official,0.019011406844106463,94.46958174904942,3.971202003338898,2.835559265442404,0.0008347245409015025,0.02527317627776358,0.03310265595600662,,,0.02492567675098304,0.03258301475848047,78.39058508674788,25.45611295681063,0.6701642672572905,0.061921926910299005,0.14478054632705797,0.7932982650424512,0.25169976005906236,0.22471241774131534,0.13844430285794287,4.0,PA,
RepChrisPappas,1067748650485497862,Rep. Chris Pappas,Democrat,2970,17025,638,3436,2018-11-28 11:54:50+00:00,118.0,official,0.0,96.23949579831933,4.03021978021978,2.6648351648351647,0.0027472527472527475,0.0023237888430209463,0.022100533138449962,,,0.0023237888430209463,0.022100533138449962,80.13569023569023,25.747084175084176,0.5132895622895624,0.04856094276094276,0.1706777777777778,0.7807602693602694,0.453633164983165,0.349793573428709,0.042434742512890165,3.0,NH,
repkevinhern,1067818539179024386,Rep. Kevin Hern,Republican,1142,16457,462,2518,2018-11-28 16:32:33+00:00,118.0,official,0.0673076923076923,81.70192307692308,3.3883495145631066,2.407766990291262,0.14563106796116504,0.07160884194202528,0.04703120561479118,,,0.07155538920604748,0.046437698919970606,74.98957092819614,30.620551663747808,0.5403064798598949,0.0843213660245184,0.12402889667250437,0.7916462346760069,0.0813070928196147,0.6533456872935925,0.1505106482098854,4.0,OK,
RepKatieHill,1068273911224094721,Rep. Katie Hill,Democrat,882,77875,1059,1266,2018-11-29 22:42:02+00:00,116.0,official,0.018691588785046728,94.89719626168224,3.9901960784313726,2.803921568627451,0.0196078431372549,0.039825983656868014,0.017269159119742805,,,0.03955960113216969,0.016990118696344716,65.98061224489796,32.856632653061226,0.3673015873015873,0.05748866213151927,0.13047845804988661,0.8120374149659864,0.2782310657596372,0.716823276388622,0.0755353070052106,7.0,AR,
SenAngusKing,1068481578,Senator Angus King,Independent,5453,247434,570,6082,2013-01-07 14:52:27+00:00,117.0,official,0.0,96.15717674970344,4.056,2.96,0.0,0.015649019392156256,0.02625659177253202,-0.009879495632183223,0.005588438008400646,0.052131406066764224,0.05449201429434043,80.83916009536036,29.950894920227398,0.38629745094443424,0.042909591050797724,0.15589308637447277,0.8011967724188521,0.3421250137538969,0.4209908478777868,0.08170146886644208,9.0,ME,
AngusKing2018,1068540380,Angus King Campaign,Independent,6,196,7,11,2013-01-07 15:14:20+00:00,115.0,campaign,,,,,,-0.08377400910697874,-0.12076738596623172,-0.08377400910697874,-0.12076738596623172,,,97.14833333333333,12.866666666666667,0.0,0.0,0.26766666666666666,0.7323333333333334,0.5007666666666667,0.4209908478777868,0.08170146886644208,9.0,ME,
RepLaMalfa,1069124515,Rep. Doug LaMalfa,Republican,1748,27283,1019,2394,2013-01-07 20:07:58+00:00,118.0,official,0.006756756756756757,87.53716216216216,3.739130434782609,2.626086956521739,0.06956521739130435,-0.0032472392524546625,0.01079550551275932,0.017902550309944688,0.02979288522544865,0.0029459201784490952,0.01040760006279285,81.72608123569795,31.439267734553777,0.48173340961098393,0.0642608695652174,0.13279977116704805,0.8029445080091533,0.2232641876430206,0.8629111477375735,0.053670031692038524,9.0,CA,
RepSusanWild,1069636653353000962,Rep. Susan Wild,Democrat,3382,16730,1081,4174,2018-12-03 16:57:05+00:00,118.0,official,0.014344262295081968,94.15676229508196,4.3276955602537,2.9302325581395348,0.0021141649048625794,0.01904980213826291,0.01692444867418224,,,0.018172480407008987,0.015919405699766454,77.71141632170314,29.920310467179185,0.6445683027794205,0.05367297457125961,0.15542696629213484,0.7909145476049675,0.3625861620342992,0.3134320305049063,0.07335343560301938,4.0,PA,
RepHuffman,1071102246,Rep. Jared Huffman,Democrat,3944,44366,1070,5706,2013-01-08 14:52:00+00:00,118.0,official,0.0,94.74167776298269,3.9942528735632186,2.8692528735632186,0.011494252873563218,0.013400927936638746,0.02745948242541668,-0.006379576786675522,0.0016497511568412684,0.01679692199412108,0.03302851270969177,79.40761409736308,27.822715517241377,0.5409051724137931,0.06834406693711967,0.14334533468559837,0.7883123732251521,0.23208458417849898,0.19564958394863538,0.03390882193947971,9.0,CA,
SenatorFischer,1071402577,Senator Deb Fischer,Republican,6857,103583,208,8045,2013-01-08 16:49:07+00:00,117.0,official,0.0012903225806451613,89.90709677419355,4.277870216306156,2.9118136439267888,0.009983361064891847,-0.018778924246297124,-0.004020789547216127,-0.010098699661679714,0.0033336983602296013,0.01830860184166053,0.028612765565311,85.04412133586116,27.55877643284235,0.47488114335715326,0.039496135336152836,0.16245457197024937,0.7980510427300569,0.35976978270380633,,,,,
RepSchneider,1071840474,Rep. Brad Schneider,Democrat,5174,19448,1036,6320,2013-01-08 19:59:14+00:00,118.0,official,0.0,95.34485815602837,4.082417582417582,2.8937728937728937,0.0018315018315018315,0.025909681058425563,0.03727999960172818,0.06821349807102628,0.08208592728174442,0.04019295476553012,0.040558648870095214,81.32217626594512,31.490069578662542,0.7065945110166216,0.06764109006571319,0.165,0.7673602628527252,0.2772692694240433,0.3818461405970794,0.07960069072701424,7.0,IL,0.625
RepTedYoho,1071900114,Ted Yoho,Republican,1641,41556,339,2093,2013-01-08 20:25:18+00:00,116.0,official,0.028409090909090908,91.32102272727273,3.966666666666667,2.738888888888889,0.08888888888888889,-0.006581293647170875,-0.002329035919667405,-0.0002968597768251171,-0.009427158429049806,0.016335085073037256,0.026733843626928138,84.48999390615478,25.24390615478367,0.6680377818403412,0.05573308957952468,0.1615551492992078,0.7826946983546618,0.3076355271176112,0.8459664297473725,0.0328266609148001,8.0,FL,0.417
RepChrisStewart,1072008757,Rep. Chris Stewart,Republican,3749,44644,467,5242,2013-01-08 21:08:19+00:00,118.0,official,0.01603206412825651,91.05460921843688,3.9028497409326426,2.7085492227979273,0.046632124352331605,-0.006920553045808299,-0.012573774116484958,-0.04713412485665702,-0.04966001615439189,0.051977439942440445,0.03397940479660191,77.87358495598826,30.243235529474525,0.5340837556681782,0.060452387303280876,0.14899519871965858,0.7905444118431583,0.2131129367831422,0.7405058375363281,0.08462435080694067,9.0,UT,
RepMikeLevin,1072134139560620033,Rep. Mike Levin,Democrat,3833,21022,494,4730,2018-12-10 14:21:12+00:00,118.0,official,0.0,95.11216056670602,4.1668667466986795,2.8751500600240094,0.0,0.015728514646685638,0.02506548720630814,,,0.015632479956565935,0.025059705628251962,78.26501174015131,28.54395773545526,0.6826480563527264,0.05851630576571876,0.15814766501434907,0.7833415079572137,0.33835773545525694,0.24995864850095326,0.046546485525538084,3.0,CA,
RepBenCline,1072158357237174272,Congressman Ben Cline,Republican,1974,25072,791,2314,2018-12-10 15:57:26+00:00,118.0,official,0.013029315960912053,87.75081433224756,3.890829694323144,2.6593886462882095,0.06986899563318777,-0.02231532833520965,-0.01734547151333666,,,-0.02231532833520965,-0.01734547151333666,85.66987335359676,28.136889564336375,0.46721884498480243,0.05846352583586626,0.13563272543059776,0.8058941236068896,0.27152892603850054,0.7025825058604407,0.04527683980274713,3.0,VA,
RepSeanMaloney,1072467470,Sean Patrick Maloney,Democrat,6727,128864,2170,8563,2013-01-09 01:00:33+00:00,117.0,official,0.0,95.13751668891855,4.046178343949045,2.8917197452229297,0.0,0.02922140469203566,0.014196281057656033,-0.002040631302143563,0.006669443669776886,0.03512228745796866,0.008805617361341112,75.2452133194589,29.79535454140033,0.7413334324364501,0.06973138100193252,0.13614597889103613,0.7941163966106733,0.2005690203656905,0.3118849627923047,0.05887408298409282,9.0,NY,0.875
SusanWBrooks,1074101017,Susan W. Brooks,Republican,5345,21727,1293,7399,2013-01-09 15:30:38+00:00,116.0,official,0.0,92.51780821917808,4.456896551724138,2.8706896551724137,0.03879310344827586,-0.058352321851806936,-0.039242357033106454,-0.03291441067240835,-0.0306706805062189,-0.04412928258386633,-0.026065827033070112,87.76691674462114,26.409620205799815,0.45356782039289056,0.03815434985968195,0.17387764265668848,0.7879676333021515,0.37486379794200186,0.7065706999863257,0.047078308691638024,8.0,IN,
RepVeasey,1074129612,Rep. Marc Veasey,Democrat,5394,33028,3290,6841,2013-01-09 15:49:27+00:00,118.0,official,0.0018975332068311196,93.09867172675521,3.9251101321585904,2.7951541850220263,0.0,-0.019061939161957184,-0.008390485503452304,-0.141494523674689,-0.12090402688788433,0.011731299828222236,0.02125604483496835,80.84652391546163,29.30706896551724,0.6255598813496478,0.053692621431219875,0.14604134223210974,0.800265850945495,0.27057241379310343,0.3058446346426654,0.041702798413115826,9.0,TX,
repdeliaramirez,1074354529787895808,Congresswoman Delia Ramirez,Democrat,399,1767,420,565,2018-12-16 17:24:15+00:00,118.0,official,0.0,95.76923076923077,4.181818181818182,3.0,0.0,-0.14932184489428477,-0.11316623845450363,,,-0.14932184489428477,-0.11316623845450363,79.70055137844612,20.793358395989973,0.4063408521303258,0.03464912280701754,0.12123809523809524,0.8441002506265664,0.3318829573934837,,,,IL,
SenTedCruz,1074480192,Senator Ted Cruz,Republican,15653,3265138,5484,20751,2013-01-09 18:11:37+00:00,117.0,official,0.1,82.72257053291536,3.174802337573049,2.2982124441388794,0.22688209006531454,0.022511598365868406,0.0170697289101445,0.07428776373946828,0.05802646136139407,0.008572937426714626,0.001927146621540633,83.44401137162205,20.446992269852426,0.7508151791988756,0.08159643518814286,0.12668498051491728,0.7917168593879768,0.11885575927937136,,,,,0.307
SenatorBaldwin,1074518754,Sen. Tammy Baldwin,Democrat,14789,149114,2692,18552,2013-01-09 18:29:44+00:00,117.0,official,0.03373015873015873,93.47160218253968,4.160027952480783,2.874912648497554,0.0020964360587002098,0.007217464354845272,0.02350240458878497,0.011793727507135017,0.02329309583037506,0.026863393277147797,0.035953343234426983,80.701992697275,20.954896206640072,0.5151186692812225,0.05186456149841098,0.16518858611129894,0.7829489485428358,0.3229591791196159,,,,,0.525
RepDustyJohnson,1074782372594413569,Rep. Dusty Johnson,Republican,1758,19027,293,2332,2018-12-17 21:44:20+00:00,118.0,official,0.0,91.4396551724138,4.217948717948718,2.8846153846153846,0.0,0.0004898125347869149,0.00030389414994917566,,,0.0004898125347869149,0.00030389414994917566,79.94980659840729,33.90868600682594,0.44863481228668944,0.040447667804323094,0.14319169510807736,0.8163532423208192,0.32533020477815705,0.26485183049723804,0.013396609186599708,2.0,SD,
RepVanTaylor,1075040139351597056,Rep Van Taylor,Republican,865,8811,490,1014,2018-12-18 14:48:37+00:00,117.0,official,0.0,90.78125,3.7777777777777777,2.7222222222222223,0.0,-0.03676758073614097,-0.026159805738477326,,,-0.03676758073614097,-0.026159805738477326,85.06706358381503,29.669306358381505,0.6754104046242775,0.04125664739884393,0.18572485549132947,0.7730069364161849,0.4930143352601156,0.6093709086055069,0.03721660319942587,3.0,TX,
RepHarley,1075080722241736704,Archived: Rep. Harley Rouda,Democrat,1176,13002,325,1412,2018-12-18 17:29:52+00:00,116.0,official,0.0,94.50344827586207,4.104166666666667,2.9166666666666665,0.013888888888888888,-0.008319259630379362,0.006091329892920218,,,-0.008319259630379362,0.006091329892920218,80.53438775510205,24.957482993197278,0.6081887755102041,0.06766071428571428,0.1340127551020408,0.7983307823129252,0.20948129251700678,0.35527522887837726,0.026294558355766537,2.0,CA,
RepBryanSteil,1075205691621720064,Bryan Steil,Republican,3473,19007,488,4093,2018-12-19 01:46:28+00:00,118.0,official,0.005277044854881266,89.43403693931398,3.8465116279069766,2.7767441860465114,0.037209302325581395,-0.039312076881254064,-0.0234612609260387,,,-0.039312076881254064,-0.0234612609260387,85.12951914771091,28.605493809386697,0.4200719838756119,0.048252231500143974,0.15612525194356464,0.7956219406852866,0.2768648718687014,0.5945903573087854,0.03497820450520715,3.0,WI,
RepEscobar,1075517806551154689,Rep. Veronica Escobar,Democrat,5650,85557,1615,9179,2018-12-19 22:26:42+00:00,118.0,official,0.001976284584980237,95.97974308300395,4.003293084522503,2.8616904500548848,0.0010976948408342481,-0.030938092091317197,-0.012729500512254448,,,-0.030938092091317197,-0.012729500512254448,79.76590973451327,22.88352389380531,0.810341592920354,0.06995203539823008,0.13356725663716815,0.796479646017699,0.2198048318584071,0.20907102095559396,0.05475436676273225,3.0,TX,0.688
RepPeteStauber,1075830599007510535,Pete Stauber,Republican,2006,11848,442,2491,2018-12-20 19:09:37+00:00,118.0,official,0.026755852842809364,89.21739130434783,3.8945147679324896,2.6666666666666665,0.07172995780590717,0.03553583199397601,0.023819531919313134,,,0.03553583199397601,0.023819531919313134,79.53861415752742,30.805503489531407,0.6088733798604188,0.05900697906281156,0.17352442671984047,0.7674626121635094,0.3465048853439681,0.6817704709836213,0.025811764800299706,3.0,MN,
RepFletcher,1075904377221722113,Rep. Lizzie Fletcher,Democrat,3140,30931,193,3706,2018-12-21 00:02:47+00:00,118.0,official,0.0,97.59775171065495,4.114754098360656,2.907103825136612,0.0,-0.0037071785380819364,0.013952827336367685,,,-0.0037071785380819364,0.013952827336367685,82.07771974522294,29.98008598726115,0.3942707006369427,0.0355656050955414,0.16322388535031848,0.8011974522292994,0.4489020063694268,0.3279189104219705,0.10529188739367876,3.0,TX,0.625
RepHaleyStevens,1076161611033968640,Rep. Haley Stevens,Democrat,4861,42068,578,5661,2018-12-21 17:04:56+00:00,118.0,official,0.03882476390346275,94.3074501573977,4.039393939393939,2.9,0.006060606060606061,0.01590459691469492,0.028054404404520877,,,0.01590459691469492,0.028054404404520877,78.9244373585682,31.576986216827816,0.5530034972227936,0.05222855379551533,0.16717568401563462,0.7805885620242748,0.3822160255091545,0.30063288955477,0.08535012566479677,3.0,MI,
RepLoisFrankel,1077121945,Rep. Lois Frankel,Democrat,8227,32680,1658,11613,2013-01-10 16:58:38+00:00,118.0,official,0.0,94.15961945031712,4.08051341890315,2.852975495915986,0.0011668611435239206,0.020870831634510804,0.02506027383631873,-0.028343673041694002,-0.010520964962937968,0.01004113673337492,0.01740880165746439,80.63238118390665,26.80898261820834,0.8211243466634254,0.07655500182326486,0.149152181840282,0.7742926947854625,0.2104296949070135,0.3095334951771241,0.043530508461993085,9.0,FL,0.133
RepRWilliams,1077446982,Rep. Roger Williams,Republican,5783,18613,868,7817,2013-01-10 19:21:22+00:00,118.0,official,0.020086083213773313,89.22309899569584,3.6566523605150216,2.611587982832618,0.08798283261802575,0.010356565177624032,0.008292076198120587,-0.01706113160073367,-0.010655205566016313,0.004664806560210743,0.0038226690092821028,80.58849386131766,29.552661248486945,0.5286546775030261,0.04792183987549715,0.15737005014698255,0.7947072453743732,0.3081884143178281,0.7525640798984705,0.06405982191026584,9.0,TX,0.379
RepColinAllred,1078355119920562176,Rep. Colin Allred,Democrat,4001,45717,375,4667,2018-12-27 18:21:10+00:00,118.0,official,0.0,95.93724531377343,4.04,2.933333333333333,0.0,0.0337154804381426,0.04010760104177686,,,0.0337154804381426,0.04010760104177686,74.10997500624843,29.293966508372907,0.5055586103474131,0.056770807298175456,0.16422544363909022,0.7790027493126718,0.4300424143964009,0.3639749570372341,0.11070233477931898,3.0,TX,
RepSlotkin,1078401427347857408,Rep. Elissa Slotkin,Democrat,2876,92914,705,3276,2018-12-27 21:25:10+00:00,118.0,official,0.011049723756906077,94.99723756906077,4.282894736842105,2.9539473684210527,0.0,0.07089448473810402,0.0637979752366483,,,0.07089448473810402,0.0637979752366483,75.44502781641168,36.54909248956885,0.3571488178025035,0.06392385257301808,0.11942280945757996,0.8166682892906815,0.22004607093184977,0.3840100884463971,0.03455481058434041,3.0,MI,
RepMaxRose,1078692057940742144,Archived: Rep. Max Rose,Democrat,1272,21506,661,1560,2018-12-28 16:40:02+00:00,116.0,official,0.0,95.53275862068965,4.48943661971831,2.964788732394366,0.0,0.04403412521240541,0.029137680402997367,,,0.04403412521240541,0.029137680402997367,68.24678459119497,34.11182389937107,0.6956132075471698,0.07565880503144654,0.13890408805031448,0.7854457547169811,0.22413018867924528,0.4208877265596815,0.015395672237242744,2.0,NY,
SenatorRomney,1078693601356509184,Senator Mitt Romney,Republican,1863,213135,148,2235,2018-12-28 16:46:10+00:00,117.0,official,0.0,97.45517241379311,4.149425287356322,2.9310344827586206,0.0,0.006402099462495401,0.022085147533668012,,,0.006402099462495401,0.022085147533668012,84.11253354804079,23.57393451422437,0.5965700483091788,0.06163660762211486,0.16650724637681158,0.7718625872249061,0.3798716049382716,0.6820237743570639,0.07426313755118576,3.0,UT,
RepRussFulcher,1078741899572240384,Rep. Russ Fulcher,Republican,1546,11835,610,1950,2018-12-28 19:58:05+00:00,118.0,official,0.011363636363636364,88.36931818181819,3.838709677419355,2.629032258064516,0.08870967741935484,-0.039350055211785806,-0.01051838798939476,,,-0.039350055211785806,-0.01051838798939476,86.50664294954721,26.57124191461837,0.4397089262613195,0.049021992238033635,0.1340504527813713,0.8169288486416558,0.28516280724450194,0.6094719719815506,0.03600841715267745,3.0,ID,
RepJoeNeguse,1078749802765139968,Rep. Joe Neguse,Democrat,3869,228119,1312,5758,2018-12-28 20:29:29+00:00,118.0,official,0.0,95.48788546255507,4.3119266055045875,2.9510703363914375,0.0,-0.01067567643202962,0.01400440643703177,,,-0.01067567643202962,0.01400440643703177,82.27881881623158,24.177699663995867,0.5436365986042905,0.05546704574825537,0.15247324890152494,0.7920705608684415,0.33296045489790643,0.27212809800051,0.03023682543709651,3.0,CO,
RepSpanberger,1078771401497161728,Rep. Abigail Spanberger,Democrat,5490,77706,1232,6432,2018-12-28 21:55:19+00:00,118.0,official,0.005763688760806916,87.93659942363112,4.139175257731959,2.935567010309278,0.0,0.006710479551504828,0.026735951795727117,,,0.006710479551504828,0.026735951795727117,82.95157559198543,30.054045537340617,0.4159799635701275,0.05231566484517305,0.143703825136612,0.8039865209471767,0.35253178506375227,0.45352617448589205,0.06951126281797611,3.0,VA,0.625
RepAndyKimNJ,1078771848882593793,The Office of Congressman Andy Kim,Democrat,3378,38456,486,3620,2018-12-28 21:57:06+00:00,118.0,official,0.0,98.01324503311258,4.2272727272727275,2.9886363636363638,0.0,0.05639742500015844,0.04927499785731343,,,0.05639742500015844,0.04927499785731343,71.92641799881586,33.75175843694494,0.4654322084073416,0.04802486678507993,0.1494715808170515,0.802501184132623,0.3594463291888692,0.36915388905477914,0.07780002577139929,3.0,NJ,
RepSusieLee,1079061579973439488,Congresswoman Susie Lee,Democrat,5807,33254,3308,6877,2018-12-29 17:08:23+00:00,118.0,official,0.03875968992248062,92.3562661498708,4.145051194539249,2.945392491467577,0.0,0.0053554820180565284,0.009820577828619661,,,0.0053554820180565284,0.009820577828619661,75.7668710177372,29.43058550025831,0.46280351300154987,0.052353194420526945,0.1567234372309282,0.7909240571723781,0.34693667986912347,0.3695277303485672,0.046157429549328666,3.0,NV,
RepAOC,1079104563280527364,Rep. Alexandria Ocasio-Cortez,Democrat,1193,769343,593,1576,2018-12-29 19:59:11+00:00,118.0,official,0.0,93.62328767123287,3.9365079365079363,2.8253968253968256,0.015873015873015872,-0.05279130453772095,-0.019331979585295415,,,-0.05279130453772095,-0.019331979585295415,77.48414082145851,25.785305951383066,0.4157502095557418,0.06206119027661358,0.1020637049455155,0.835883487007544,0.12151886001676447,0.09425170681881738,0.006478105599776027,3.0,NY,0.183
RepRashida,1079769536730140672,Congresswoman Rashida Tlaib,Democrat,2201,496804,349,2837,2018-12-31 16:01:33+00:00,118.0,official,0.006493506493506494,94.42857142857143,3.969798657718121,2.838926174496644,0.013422818791946308,0.02423684815960625,0.020292424782814473,,,0.02423684815960625,0.020292424782814473,76.13383462062698,25.86411631076783,1.1316447069513857,0.08463243980009087,0.14012448886869605,0.7752448886869605,0.18313534756928668,0.07446183092742387,0.008249544807018516,3.0,MI,
RepTimmons,1079770852302958592,Congressman William Timmons,Republican,1033,14579,851,1779,2018-12-31 16:06:47+00:00,118.0,official,0.0,90.83536585365853,4.144736842105263,2.789473684210526,0.039473684210526314,0.02981075487953127,0.02605832551800969,,,0.02981075487953127,0.02605832551800969,77.32621490803484,33.39174249757986,0.40603097773475316,0.050096805421103584,0.1349622458857696,0.8149438528557599,0.2885222652468538,0.6610242199798538,0.034318630762210776,3.0,SC,
RepLoriTrahan,1079802482640019456,Lori Trahan,Democrat,6842,36879,1907,8349,2018-12-31 18:12:28+00:00,118.0,official,0.0,94.38532513181019,4.140931372549019,2.9019607843137254,0.0,0.024407428384253152,0.02208666012679029,,,0.024407428384253152,0.02208666012679029,76.35967991815258,28.15322128032739,0.5645951476176556,0.05564352528500439,0.15985062847120726,0.7845005846243788,0.35201552177725814,0.22940457522175328,0.054136298727188406,3.0,MA,
RepJasonCrow,1080191866509901826,Rep. Jason Crow,Democrat,3374,138780,687,4141,2019-01-01 19:59:44+00:00,118.0,official,0.0,94.52037617554859,4.0928270042194095,2.8860759493670884,0.0,0.013095923335548298,0.010473001183661942,,,0.013095923335548298,0.010473001183661942,78.1694783639597,28.008832246591584,0.6545198577356254,0.06564878482513337,0.14551304090100772,0.7888346176644931,0.2999457913455839,0.32902487039239364,0.02680444584523412,3.0,CO,
RepCunningham,1080198683713507335,Archived: Rep. Joe Cunningham,Democrat,1246,19411,111,1447,2019-01-01 20:26:50+00:00,116.0,official,0.0,96.31168831168831,4.595959595959596,2.9494949494949494,0.0,0.015719991735716695,0.014878699543538106,,,0.015719991735716695,0.014878699543538106,76.11352327447833,31.185248796147672,0.5214285714285715,0.05262038523274478,0.16872391653290528,0.7786308186195826,0.39877455858747995,0.5332272442820366,0.01333117672064552,2.0,SC,
RepAngieCraig,1080222360643485698,Angie Craig,Democrat,3920,34161,948,4242,2019-01-01 22:00:55+00:00,118.0,official,0.010189228529839884,95.58078602620087,4.074074074074074,2.9200779727095516,0.001949317738791423,0.0325032369019065,0.03688823659563968,,,0.0325032369019065,0.03688823659563968,80.30915306122449,32.93736989795919,0.45674744897959185,0.042341581632653065,0.18323010204081633,0.7744318877551021,0.5026827295918367,0.3712667510101835,0.06213907536512924,3.0,MN,
RepAndyLevin,1080277407867772930,Rep. Andy Levin,Democrat,4684,32794,2807,5819,2019-01-02 01:39:39+00:00,117.0,official,0.014209591474245116,95.87122557726465,4.021778584392014,2.9038112522686026,0.010889292196007259,0.07042948926337914,0.06229347064887353,,,0.07042948926337914,0.06229347064887353,75.0600341588386,31.94030956447481,0.8690798462852263,0.07689304013663535,0.1350907344150299,0.7880136635354398,0.20085905209222887,0.1620404580513114,0.03458562520758882,3.0,MI,
RepElaineLuria,1080292515939565568,Elaine Luria,Democrat,4096,98779,563,4699,2019-01-02 02:39:41+00:00,117.0,official,0.003745318352059925,92.72534332084894,4.195402298850575,2.960919540229885,0.004597701149425287,-0.006260501244044556,0.016298322068491924,,,-0.006260501244044556,0.016298322068491924,82.495703125,30.2105126953125,0.66692138671875,0.045497802734375,0.1735146484375,0.780984619140625,0.45314189453125,0.38851590546058284,0.0672458962571525,3.0,VA,
RepKimSchrier,1080462532815532032,"Rep. Kim Schrier, M.D.",Democrat,2157,16246,134,2697,2019-01-02 13:55:16+00:00,118.0,official,0.0,96.11363636363636,4.103448275862069,2.9080459770114944,0.0,0.010856621430515278,0.020079418539175352,,,0.010856621430515278,0.020079418539175352,75.15259156235511,34.7798331015299,0.32407974038015763,0.04086601761706073,0.1492642559109875,0.8098609179415854,0.41328182661103385,0.36915388905477914,0.07780002577139929,3.0,WA,
