pref,rule,comm,rev,nsubj,file,period,subj,group,type,sample,action,groupdec,jar,payoff,time
het,7,1,1,18,Het_7_18_chat_rev.txt,7,17,1,1,1,1,1,1,150,21
het,7,1,1,18,Het_7_18_chat_rev.txt,7,9,1,1,1,1,1,1,150,86
het,7,1,1,18,Het_7_18_chat_rev.txt,7,14,1,2,2,1,1,1,50,43
het,7,1,1,18,Het_7_18_chat_rev.txt,7,10,2,2,2,1,1,1,50,138
het,7,1,1,18,Het_7_18_chat_rev.txt,7,5,2,2,1,1,1,1,50,168
het,7,1,1,18,Het_7_18_chat_rev.txt,7,8,2,1,2,1,1,1,150,136
het,7,1,1,18,Het_7_18_chat_rev.txt,7,4,2,1,2,1,1,1,150,132
het,7,1,1,18,Het_7_18_chat_rev.txt,7,7,2,1,1,1,1,1,150,117
het,7,1,1,18,Het_7_18_chat_rev.txt,7,1,2,2,1,1,1,1,50,125
het,7,1,1,18,Het_7_18_chat_rev.txt,7,13,2,2,2,1,1,1,50,128
het,7,1,1,18,Het_7_18_chat_rev.txt,7,15,2,1,1,1,1,1,150,186
het,7,1,1,18,Het_7_18_chat_rev.txt,7,18,2,1,1,1,1,1,150,130
het,7,1,1,18,Het_7_18_chat_rev.txt,8,11,1,2,1,2,1,1,50,169
het,7,1,1,18,Het_7_18_chat_rev.txt,8,18,1,1,1,1,1,1,150,152
het,7,1,1,18,Het_7_18_chat_rev.txt,8,5,1,1,1,1,1,1,150,145
het,7,1,1,18,Het_7_18_chat_rev.txt,8,16,1,1,1,1,1,1,150,133
het,7,1,1,18,Het_7_18_chat_rev.txt,8,6,1,2,2,1,1,1,50,146
het,7,1,1,18,Het_7_18_chat_rev.txt,8,1,1,1,2,1,1,1,150,146
het,7,1,1,18,Het_7_18_chat_rev.txt,8,3,1,2,1,1,1,1,50,148
het,7,1,1,18,Het_7_18_chat_rev.txt,8,12,1,1,1,1,1,1,150,156
het,7,1,1,18,Het_7_18_chat_rev.txt,8,17,1,1,1,1,1,1,150,135
het,7,1,1,18,Het_7_18_chat_rev.txt,8,10,2,1,2,2,2,2,50,69
het,7,1,1,18,Het_7_18_chat_rev.txt,8,13,2,2,2,2,2,2,150,66
het,7,1,1,18,Het_7_18_chat_rev.txt,8,14,2,2,2,2,2,2,150,52
het,7,1,1,18,Het_7_18_chat_rev.txt,8,2,2,1,2,2,2,2,50,71
het,7,1,1,18,Het_7_18_chat_rev.txt,8,15,2,1,2,2,2,2,50,81
het,7,1,1,18,Het_7_18_chat_rev.txt,8,7,2,2,1,2,2,2,150,59
het,7,1,1,18,Het_7_18_chat_rev.txt,8,4,2,2,2,2,2,2,150,68
het,7,1,1,18,Het_7_18_chat_rev.txt,8,9,2,2,1,2,2,2,150,65
het,7,1,1,18,Het_7_18_chat_rev.txt,8,8,2,2,1,2,2,2,150,71
het,7,1,1,18,Het_7_18_chat_rev.txt,9,5,1,1,2,1,1,1,150,105
het,7,1,1,18,Het_7_18_chat_rev.txt,9,7,1,1,1,1,1,1,150,88
het,7,1,1,18,Het_7_18_chat_rev.txt,9,8,1,1,1,1,1,1,150,103
het,7,1,1,18,Het_7_18_chat_rev.txt,9,18,1,1,2,1,1,1,150,107
het,7,1,1,18,Het_7_18_chat_rev.txt,9,13,1,1,2,1,1,1,150,103
het,7,1,1,18,Het_7_18_chat_rev.txt,9,17,1,1,2,1,1,1,150,85
het,7,1,1,18,Het_7_18_chat_rev.txt,9,6,1,2,1,1,1,1,50,100
het,7,1,1,18,Het_7_18_chat_rev.txt,9,1,1,2,1,2,1,1,50,110
het,7,1,1,18,Het_7_18_chat_rev.txt,9,10,1,2,1,1,1,1,50,96
het,7,1,1,18,Het_7_18_chat_rev.txt,9,11,2,1,2,2,2,2,50,186
het,7,1,1,18,Het_7_18_chat_rev.txt,9,15,2,1,2,2,2,2,50,222
het,7,1,1,18,Het_7_18_chat_rev.txt,9,4,2,2,1,2,2,2,150,183
het,7,1,1,18,Het_7_18_chat_rev.txt,9,3,2,1,2,2,2,2,50,126
het,7,1,1,18,Het_7_18_chat_rev.txt,9,9,2,2,2,2,2,2,150,192
het,7,1,1,18,Het_7_18_chat_rev.txt,9,12,2,2,2,2,2,2,150,89
het,7,1,1,18,Het_7_18_chat_rev.txt,9,16,2,1,2,2,2,2,50,95
het,7,1,1,18,Het_7_18_chat_rev.txt,9,14,2,2,2,2,2,2,150,87
het,7,1,1,18,Het_7_18_chat_rev.txt,9,2,2,1,2,2,2,2,50,188
het,7,1,1,18,Het_7_18_chat_rev.txt,10,5,1,2,2,2,2,2,150,183
het,7,1,1,18,Het_7_18_chat_rev.txt,10,16,1,1,2,2,2,2,50,175
het,7,1,1,18,Het_7_18_chat_rev.txt,10,18,1,1,1,2,2,2,50,184
het,7,1,1,18,Het_7_18_chat_rev.txt,10,12,1,2,1,2,2,2,150,197
het,7,1,1,18,Het_7_18_chat_rev.txt,10,9,1,2,2,2,2,2,150,176
het,7,1,1,18,Het_7_18_chat_rev.txt,10,4,1,1,1,2,2,2,50,188
het,7,1,1,18,Het_7_18_chat_rev.txt,10,6,1,2,1,2,2,2,150,163
het,7,1,1,18,Het_7_18_chat_rev.txt,10,14,1,1,2,1,2,2,50,126
het,7,1,1,18,Het_7_18_chat_rev.txt,10,17,1,1,2,2,2,2,50,151
het,7,1,1,18,Het_7_18_chat_rev.txt,10,7,2,1,1,2,2,2,50,131
het,7,1,1,18,Het_7_18_chat_rev.txt,10,2,2,2,2,2,2,2,150,138
het,7,1,1,18,Het_7_18_chat_rev.txt,10,11,2,2,2,2,2,2,150,186
het,7,1,1,18,Het_7_18_chat_rev.txt,10,1,2,1,1,1,2,2,50,114
het,7,1,1,18,Het_7_18_chat_rev.txt,10,15,2,1,1,1,2,2,50,235
het,7,1,1,18,Het_7_18_chat_rev.txt,10,10,2,2,2,2,2,2,150,119
het,7,1,1,18,Het_7_18_chat_rev.txt,10,13,2,2,2,2,2,2,150,147
het,7,1,1,18,Het_7_18_chat_rev.txt,10,8,2,2,1,2,2,2,150,129
het,7,1,1,18,Het_7_18_chat_rev.txt,10,3,2,2,2,2,2,2,150,150
het,7,1,1,18,Het_7_18_chat_rev.txt,11,12,1,2,2,2,2,2,150,121
het,7,1,1,18,Het_7_18_chat_rev.txt,11,2,1,2,1,2,2,2,150,147
het,7,1,1,18,Het_7_18_chat_rev.txt,11,17,1,2,2,2,2,2,150,112
het,7,1,1,18,Het_7_18_chat_rev.txt,11,18,1,2,1,2,2,2,150,197
het,7,1,1,18,Het_7_18_chat_rev.txt,11,4,1,1,2,2,2,2,50,120
het,7,1,1,18,Het_7_18_chat_rev.txt,11,7,1,2,2,2,2,2,150,114
het,7,1,1,18,Het_7_18_chat_rev.txt,11,16,1,1,1,2,2,2,50,137
het,7,1,1,18,Het_7_18_chat_rev.txt,11,8,1,1,2,2,2,2,50,128
het,7,1,1,18,Het_7_18_chat_rev.txt,11,9,1,2,2,2,2,2,150,125
het,7,1,1,18,Het_7_18_chat_rev.txt,11,3,2,1,2,2,2,1,10,78
het,7,1,1,18,Het_7_18_chat_rev.txt,11,15,2,1,2,2,2,1,10,85
het,7,1,1,18,Het_7_18_chat_rev.txt,11,13,2,2,1,2,2,1,10,88
het,7,1,1,18,Het_7_18_chat_rev.txt,11,11,2,2,2,2,2,1,10,101
het,7,1,1,18,Het_7_18_chat_rev.txt,11,10,2,1,2,2,2,1,10,79
het,7,1,1,18,Het_7_18_chat_rev.txt,11,6,2,1,2,2,2,1,10,74
het,7,1,1,18,Het_7_18_chat_rev.txt,11,14,2,2,1,2,2,1,10,71
het,7,1,1,18,Het_7_18_chat_rev.txt,11,5,2,2,1,2,2,1,10,86
het,7,1,1,18,Het_7_18_chat_rev.txt,11,1,2,2,2,2,2,1,10,79
het,7,1,1,18,Het_7_18_chat_rev.txt,12,17,1,2,2,1,1,1,50,56
het,7,1,1,18,Het_7_18_chat_rev.txt,12,3,1,2,1,1,1,1,50,61
het,7,1,1,18,Het_7_18_chat_rev.txt,12,14,1,2,1,1,1,1,50,74
het,7,1,1,18,Het_7_18_chat_rev.txt,12,16,1,2,1,1,1,1,50,58
het,7,1,1,18,Het_7_18_chat_rev.txt,12,1,1,1,1,1,1,1,150,59
het,7,1,1,18,Het_7_18_chat_rev.txt,12,12,1,2,1,1,1,1,50,49
het,7,1,1,18,Het_7_18_chat_rev.txt,12,2,1,1,1,1,1,1,150,63
het,7,1,1,18,Het_7_18_chat_rev.txt,12,13,1,2,1,1,1,1,50,70
het,7,1,1,18,Het_7_18_chat_rev.txt,12,6,1,2,1,1,1,1,50,85
het,7,1,1,18,Het_7_18_chat_rev.txt,12,9,2,2,1,2,2,2,150,177
het,7,1,1,18,Het_7_18_chat_rev.txt,12,8,2,2,2,2,2,2,150,157
het,7,1,1,18,Het_7_18_chat_rev.txt,12,11,2,1,2,2,2,2,50,191
het,7,1,1,18,Het_7_18_chat_rev.txt,12,15,2,1,2,2,2,2,50,206
het,7,1,1,18,Het_7_18_chat_rev.txt,12,18,2,1,2,2,2,2,50,170
het,7,1,1,18,Het_7_18_chat_rev.txt,12,10,2,2,2,2,2,2,150,157
het,7,1,1,18,Het_7_18_chat_rev.txt,12,4,2,1,1,2,2,2,50,154
het,7,1,1,18,Het_7_18_chat_rev.txt,12,7,2,1,2,2,2,2,50,155
het,7,1,1,18,Het_7_18_chat_rev.txt,12,5,2,1,2,2,2,2,50,169
het,7,1,1,18,Het_7_18_chat_rev.txt,13,4,1,2,1,2,2,2,150,63
het,7,1,1,18,Het_7_18_chat_rev.txt,13,7,1,1,2,2,2,2,50,69
het,7,1,1,18,Het_7_18_chat_rev.txt,13,11,1,1,1,2,2,2,50,99
het,7,1,1,18,Het_7_18_chat_rev.txt,13,15,1,1,2,2,2,2,50,103
het,7,1,1,18,Het_7_18_chat_rev.txt,13,5,1,2,1,2,2,2,150,73
het,7,1,1,18,Het_7_18_chat_rev.txt,13,13,1,2,2,2,2,2,150,71
het,7,1,1,18,Het_7_18_chat_rev.txt,13,14,1,1,2,1,2,2,50,55
het,7,1,1,18,Het_7_18_chat_rev.txt,13,18,1,1,1,2,2,2,50,122
het,7,1,1,18,Het_7_18_chat_rev.txt,13,1,1,2,2,2,2,2,150,66
het,7,1,1,18,Het_7_18_chat_rev.txt,13,16,2,1,2,2,2,2,50,39
het,7,1,1,18,Het_7_18_chat_rev.txt,13,3,2,1,2,2,2,2,50,51
het,7,1,1,18,Het_7_18_chat_rev.txt,13,17,2,2,2,2,2,2,150,35
het,7,1,1,18,Het_7_18_chat_rev.txt,13,8,2,1,2,2,2,2,50,61
het,7,1,1,18,Het_7_18_chat_rev.txt,13,12,2,2,2,2,2,2,150,33
het,7,1,1,18,Het_7_18_chat_rev.txt,13,10,2,2,1,2,2,2,150,42
het,7,1,1,18,Het_7_18_chat_rev.txt,13,6,2,2,2,2,2,2,150,45
het,7,1,1,18,Het_7_18_chat_rev.txt,13,2,2,2,1,2,2,2,150,51
het,7,1,1,18,Het_7_18_chat_rev.txt,13,9,2,1,2,2,2,2,50,39
het,7,1,1,18,Het_7_18_chat_rev.txt,14,5,1,1,2,2,2,2,50,68
het,7,1,1,18,Het_7_18_chat_rev.txt,14,8,1,2,2,2,2,2,150,47
het,7,1,1,18,Het_7_18_chat_rev.txt,14,18,1,1,2,2,2,2,50,92
het,7,1,1,18,Het_7_18_chat_rev.txt,14,4,1,2,2,2,2,2,150,63
het,7,1,1,18,Het_7_18_chat_rev.txt,14,10,1,2,2,2,2,2,150,60
het,7,1,1,18,Het_7_18_chat_rev.txt,14,3,1,1,2,2,2,2,50,64
het,7,1,1,18,Het_7_18_chat_rev.txt,14,15,1,2,1,2,2,2,150,106
het,7,1,1,18,Het_7_18_chat_rev.txt,14,1,1,1,2,2,2,2,50,55
het,7,1,1,18,Het_7_18_chat_rev.txt,14,6,1,1,2,2,2,2,50,49
het,7,1,1,18,Het_7_18_chat_rev.txt,14,9,2,2,1,2,2,1,10,114
het,7,1,1,18,Het_7_18_chat_rev.txt,14,14,2,2,1,2,2,1,10,90
het,7,1,1,18,Het_7_18_chat_rev.txt,14,12,2,1,1,1,2,1,10,49
het,7,1,1,18,Het_7_18_chat_rev.txt,14,2,2,2,1,1,2,1,10,131
het,7,1,1,18,Het_7_18_chat_rev.txt,14,7,2,1,1,1,2,1,10,78
het,7,1,1,18,Het_7_18_chat_rev.txt,14,17,2,2,1,1,2,1,10,51
het,7,1,1,18,Het_7_18_chat_rev.txt,14,16,2,2,1,1,2,1,10,147
het,7,1,1,18,Het_7_18_chat_rev.txt,14,13,2,1,1,1,2,1,10,118
het,7,1,1,18,Het_7_18_chat_rev.txt,14,11,2,2,1,2,2,1,10,147
het,7,1,1,18,Het_7_18_chat_rev.txt,15,14,1,1,1,2,1,1,150,101
het,7,1,1,18,Het_7_18_chat_rev.txt,15,4,1,2,1,1,1,1,50,130
het,7,1,1,18,Het_7_18_chat_rev.txt,15,7,1,1,2,1,1,1,150,129
het,7,1,1,18,Het_7_18_chat_rev.txt,15,11,1,1,1,1,1,1,150,134
het,7,1,1,18,Het_7_18_chat_rev.txt,15,2,1,2,2,1,1,1,50,140
het,7,1,1,18,Het_7_18_chat_rev.txt,15,15,1,1,1,1,1,1,150,190
het,7,1,1,18,Het_7_18_chat_rev.txt,15,10,1,1,1,1,1,1,150,116
het,7,1,1,18,Het_7_18_chat_rev.txt,15,8,1,2,1,1,1,1,50,150
het,7,1,1,18,Het_7_18_chat_rev.txt,15,17,1,2,1,1,1,1,50,101
het,7,1,1,18,Het_7_18_chat_rev.txt,15,3,2,2,2,2,2,2,150,77
het,7,1,1,18,Het_7_18_chat_rev.txt,15,13,2,2,1,2,2,2,150,72
het,7,1,1,18,Het_7_18_chat_rev.txt,15,18,2,2,2,2,2,2,150,76
het,7,1,1,18,Het_7_18_chat_rev.txt,15,5,2,1,2,2,2,2,50,82
het,7,1,1,18,Het_7_18_chat_rev.txt,15,6,2,1,2,2,2,2,50,65
het,7,1,1,18,Het_7_18_chat_rev.txt,15,1,2,2,2,2,2,2,150,50
het,7,1,1,18,Het_7_18_chat_rev.txt,15,9,2,1,1,2,2,2,50,55
het,7,1,1,18,Het_7_18_chat_rev.txt,15,16,2,1,1,2,2,2,50,73
het,7,1,1,18,Het_7_18_chat_rev.txt,15,12,2,2,2,2,2,2,150,87
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,18,1,2,2,2,2,1,10,11
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,7,1,1,1,1,2,1,10,6
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,12,1,1,1,1,2,1,10,27
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,9,1,2,2,2,2,1,10,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,4,1,2,1,1,2,1,10,3
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,11,1,2,2,2,2,1,10,5
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,14,1,2,1,2,2,1,10,15
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,2,1,1,2,1,2,1,10,21
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,13,1,2,1,1,2,1,10,3
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,6,2,2,2,2,2,2,150,5
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,17,2,1,1,1,2,2,50,46
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,5,2,1,2,1,2,2,50,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,15,2,1,2,2,2,2,50,10
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,16,2,1,1,1,2,2,50,13
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,8,2,2,2,2,2,2,150,8
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,10,2,2,2,2,2,2,150,9
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,3,2,2,2,2,2,2,150,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,1,1,2,2,1,2,2,2,150,11
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,4,1,1,1,1,2,2,50,3
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,14,1,1,1,1,2,2,50,12
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,13,1,1,1,1,2,2,50,2
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,16,1,1,2,2,2,2,50,13
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,12,1,2,2,2,2,2,150,26
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,18,1,1,2,2,2,2,50,12
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,5,1,2,2,2,2,2,150,8
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,15,1,1,1,1,2,2,50,8
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,11,1,2,2,1,2,2,150,25
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,1,2,2,1,1,2,1,10,25
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,6,2,1,2,1,2,1,10,17
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,7,2,1,1,1,2,1,10,5
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,8,2,1,1,1,2,1,10,10
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,3,2,2,2,2,2,1,10,9
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,9,2,1,1,1,2,1,10,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,10,2,2,1,2,2,1,10,11
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,17,2,1,2,1,2,1,10,56
het,7,0,1,18,Het_7_18_nochat_rev.txt,2,2,2,2,1,2,2,1,10,35
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,4,1,2,2,2,2,2,150,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,9,1,2,2,2,2,2,150,12
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,5,1,1,2,1,2,2,50,6
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,7,1,1,2,1,2,2,50,18
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,15,1,1,2,1,2,2,50,15
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,2,1,1,2,1,2,2,50,43
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,13,1,2,1,1,2,2,150,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,14,1,2,2,2,2,2,150,11
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,18,1,1,2,2,2,2,50,11
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,10,2,2,2,2,2,1,10,8
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,11,2,1,1,1,2,1,10,7
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,8,2,1,1,2,2,1,10,8
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,3,2,1,1,2,2,1,10,14
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,6,2,1,1,1,2,1,10,22
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,17,2,2,2,2,2,1,10,39
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,12,2,2,1,1,2,1,10,15
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,16,2,1,1,1,2,1,10,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,3,1,2,1,1,1,2,1,10,11
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,3,1,1,1,1,2,2,50,7
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,6,1,2,2,2,2,2,150,10
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,11,1,2,1,1,2,2,150,14
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,5,1,2,1,2,2,2,150,6
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,15,1,2,1,2,2,2,150,18
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,7,1,1,2,1,2,2,50,11
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,16,1,2,2,2,2,2,150,8
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,14,1,2,2,2,2,2,150,25
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,17,1,2,2,2,2,2,150,37
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,10,2,1,1,1,2,1,10,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,8,2,1,1,1,2,1,10,10
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,13,2,1,1,1,2,1,10,10
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,12,2,2,2,2,2,1,10,17
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,4,2,1,2,2,2,1,10,9
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,18,2,1,1,1,2,1,10,10
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,2,2,1,1,1,2,1,10,28
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,1,2,2,2,2,2,1,10,7
het,7,0,1,18,Het_7_18_nochat_rev.txt,4,9,2,1,2,1,2,1,10,13
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,10,1,1,1,1,1,1,150,9
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,12,1,1,1,1,1,1,150,56
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,11,1,1,1,1,1,1,150,15
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,3,1,2,1,1,1,1,50,11
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,13,1,2,1,1,1,1,50,10
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,8,1,1,1,2,1,1,150,6
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,6,1,2,1,1,1,1,50,17
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,2,1,2,1,2,1,1,50,16
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,4,1,2,1,1,1,1,50,5
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,14,2,2,2,2,2,1,10,11
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,18,2,2,2,2,2,1,10,9
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,17,2,1,1,1,2,1,10,47
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,1,2,1,1,1,2,1,10,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,7,2,1,1,1,2,1,10,6
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,5,2,2,1,2,2,1,10,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,9,2,1,1,1,2,1,10,6
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,15,2,2,1,2,2,1,10,14
het,7,0,1,18,Het_7_18_nochat_rev.txt,5,16,2,2,1,1,2,1,10,12
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,18,1,2,1,1,2,1,10,9
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,14,1,2,2,2,2,1,10,13
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,15,1,1,1,1,2,1,10,5
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,17,1,1,1,1,2,1,10,30
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,13,1,2,1,1,2,1,10,9
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,7,1,1,2,1,2,1,10,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,3,1,2,1,2,2,1,10,14
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,10,1,1,1,1,2,1,10,9
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,1,1,2,2,2,2,1,10,5
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,6,2,2,1,2,1,2,10,16
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,2,2,2,2,1,1,2,10,41
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,4,2,1,2,2,1,2,10,7
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,12,2,2,2,1,1,2,10,60
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,11,2,1,2,1,1,2,10,20
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,9,2,1,2,1,1,2,10,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,16,2,1,1,1,1,2,10,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,5,2,1,1,1,1,2,10,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,6,8,2,1,2,1,1,2,10,20
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,3,1,2,2,1,1,1,50,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,12,1,1,1,1,1,1,150,24
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,2,1,1,2,1,1,1,150,48
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,11,1,2,2,1,1,1,50,16
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,6,1,1,1,1,1,1,150,16
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,16,1,1,1,1,1,1,150,10
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,17,1,1,2,2,1,1,150,20
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,9,1,1,1,1,1,1,150,16
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,14,1,2,2,2,1,1,50,21
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,10,2,1,2,2,2,2,50,10
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,5,2,1,2,1,2,2,50,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,8,2,1,2,1,2,2,50,9
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,4,2,1,2,2,2,2,50,10
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,7,2,2,1,1,2,2,150,25
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,1,2,1,2,2,2,2,50,11
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,13,2,1,2,2,2,2,50,5
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,15,2,1,2,2,2,2,50,11
het,7,0,1,18,Het_7_18_nochat_rev.txt,7,18,2,1,2,2,2,2,50,10
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,11,1,1,2,2,2,2,50,10
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,18,1,1,2,2,2,2,50,7
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,5,1,1,2,1,2,2,50,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,16,1,1,1,1,2,2,50,8
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,6,1,2,1,2,2,2,150,15
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,1,1,1,1,1,2,2,50,3
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,3,1,2,2,2,2,2,150,16
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,12,1,1,1,2,2,2,50,37
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,17,1,2,2,2,2,2,150,40
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,10,2,2,1,2,2,2,150,6
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,13,2,1,2,2,2,2,50,2
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,14,2,2,2,2,2,2,150,23
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,2,2,1,2,1,2,2,50,43
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,15,2,1,2,2,2,2,50,14
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,7,2,2,2,2,2,2,150,7
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,4,2,2,1,1,2,2,150,4
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,9,2,1,2,1,2,2,50,14
het,7,0,1,18,Het_7_18_nochat_rev.txt,8,8,2,1,2,1,2,2,50,7
