cidade	p2a	b9a	deam	knowdeam1	female	knowvictim	marital_status	children	classe	homiciderate	femiciderate	civilpolice	b11ar	c1r	b4gr	q91cr	q89er	color	q53r	q91er	edlevel	a3aer	b4dr	vaw_law	education_muni_2010	c6r	num_years	Loggdp_2012	Logpopsize	yearscollective	protest_fem
6.0	3.0	0.0	1	1.0	1.0	1.0	3.0	3.0	2.0	36.81832	4.6	1	3.0	1.0	2.0	2.0	8.0	1.0	1.0	3.0	3.0	2.0	2.0	0	0.663	5.0	27	9.650536	12.937367	0.0	0
6.0	3.0	0.0	1	1.0	1.0	1.0	3.0	4.0	3.0	36.81832	4.6	1	3.0	0.0	3.0	3.0	10.0	3.0	2.0	2.0	3.0	2.0	4.0	0	0.663	3.0	27	9.650536	12.937367	0.0	0
6.0	1.0	0.0	1	1.0	1.0	0.0	3.0	1.0	4.0	36.81832	4.6	1	4.0	1.0	4.0	4.0	8.0	3.0	2.0	3.0	2.0	3.0	4.0	0	0.663	3.0	27	9.650536	12.937367	0.0	0
6.0	1.0		1	1.0	0.0	1.0	1.0	0.0	4.0	36.81832	4.6	1	5.0	0.0	4.0	4.0	10.0	3.0	2.0	3.0	2.0	2.0	4.0	0	0.663	3.0	27	9.650536	12.937367	0.0	0
6.0	2.0		1	1.0	0.0	0.0	4.0	4.0	4.0	36.81832	4.6	1	5.0	0.0	4.0	4.0	10.0	1.0	2.0	4.0	2.0	2.0	5.0	0	0.663	3.0	27	9.650536	12.937367	0.0	0
6.0	3.0	0.0	1	1.0	1.0	0.0	3.0	5.0	3.0	36.81832	4.6	1	4.0	1.0	4.0	4.0	9.0	1.0	1.0	4.0	2.0	3.0	3.0	0	0.663	3.0	27	9.650536	12.937367	0.0	0
6.0	2.0	0.0	1	1.0	1.0	0.0	3.0	3.0	3.0	36.81832	4.6	1	4.0	1.0	4.0	4.0	9.0	2.0	1.0	3.0	2.0	3.0	4.0	0	0.663	4.0	27	9.650536	12.937367	0.0	0
6.0	1.0		1	1.0	0.0	1.0	1.0	2.0	3.0	36.81832	4.6	1	5.0	1.0	2.0	4.0	10.0	3.0	2.0	3.0	2.0	3.0	5.0	0	0.663	3.0	27	9.650536	12.937367	0.0	0
6.0	3.0	0.0	1	1.0	1.0	1.0	5.0	2.0	3.0	36.81832	4.6	1	4.0	0.0	4.0	4.0	0.0	1.0	2.0	4.0	2.0	4.0	4.0	0	0.663	4.0	27	9.650536	12.937367	0.0	0
7.0	2.0	0.0	1	1.0	1.0	0.0	3.0	1.0	3.0	74.395935	7.9	1	5.0	0.0	1.0	2.0	1.0	5.0	1.0	5.0	3.0	2.0	5.0	0	0.6	5.0	21	9.716033	11.437631	0.0	0
7.0	3.0		1	1.0	0.0	1.0	3.0	2.0	4.0	74.395935	7.9	1	5.0	1.0	1.0	1.0	7.0	3.0	2.0	5.0	3.0	2.0	5.0	0	0.6	5.0	21	9.716033	11.437631	0.0	0
7.0	1.0		1	1.0	0.0	0.0	1.0	0.0	4.0	74.395935	7.9	1	5.0	1.0	1.0	1.0	6.0	3.0	1.0	5.0	3.0	2.0	5.0	0	0.6	4.0	21	9.716033	11.437631	0.0	0
7.0	2.0		1	1.0	0.0	1.0	4.0	1.0	4.0	74.395935	7.9	1	5.0	1.0	1.0	1.0	10.0	3.0	1.0	5.0	3.0	3.0	5.0	0	0.6	5.0	21	9.716033	11.437631	0.0	0
7.0	1.0	0.0	1	1.0	1.0	1.0	1.0	0.0	5.0	74.395935	7.9	1	5.0	1.0	1.0	1.0	5.0	1.0	1.0	5.0	3.0	2.0	5.0	0	0.6	4.0	21	9.716033	11.437631	0.0	0
7.0	3.0	0.0	1	1.0	1.0	0.0	3.0	3.0	5.0	74.395935	7.9	1	5.0	1.0	1.0	4.0	9.0	3.0	2.0	5.0	3.0	2.0	5.0	0	0.6	3.0	21	9.716033	11.437631	0.0	0
7.0	1.0	0.0	1	1.0	1.0	0.0	3.0	1.0	4.0	74.395935	7.9	1	5.0	1.0	1.0	1.0	7.0	3.0	1.0	5.0	3.0	2.0	5.0	0	0.6	4.0	21	9.716033	11.437631	0.0	0
7.0	1.0	0.0	1	1.0	1.0	1.0	4.0	2.0	5.0	74.395935	7.9	1	5.0	0.0	5.0	1.0	8.0	2.0	2.0	5.0	2.0	2.0	5.0	0	0.6	5.0	21	9.716033	11.437631	0.0	0
7.0	1.0	0.0	1	0.0	1.0	1.0	4.0	2.0	5.0	74.395935	7.9	1	5.0	1.0	1.0	1.0	10.0	4.0	2.0	5.0	2.0	1.0	5.0	0	0.6	4.0	21	9.716033	11.437631	0.0	0
7.0	1.0	0.0	1	0.0	1.0	0.0	1.0	1.0	5.0	74.395935	7.9	1	5.0	0.0	1.0	2.0	7.0	3.0	2.0	5.0	2.0	2.0	5.0	0	0.6	4.0	21	9.716033	11.437631	0.0	0
7.0	2.0		1	1.0	0.0	0.0	3.0	4.0	5.0	74.395935	7.9	1	5.0	0.0	1.0	2.0	5.0	2.0	2.0	4.0	2.0	2.0	5.0	0	0.6	5.0	21	9.716033	11.437631	0.0	0
7.0	2.0		1	1.0	0.0	0.0	4.0	1.0	5.0	74.395935	7.9	1	5.0	0.0	1.0	1.0	8.0		2.0	5.0	2.0	2.0	5.0	0	0.6	4.0	21	9.716033	11.437631	0.0	0
7.0	3.0		1	0.0	0.0	0.0	3.0	3.0	4.0	74.395935	7.9	1	5.0	0.0	2.0	4.0	5.0	4.0	2.0	5.0	2.0	2.0	5.0	0	0.6	3.0	21	9.716033	11.437631	0.0	0
7.0	3.0	1.0	1	0.0	1.0	1.0	4.0	0.0	5.0	74.395935	7.9	1	5.0	0.0	1.0	4.0	8.0	2.0	2.0	5.0	2.0	2.0	5.0	0	0.6	3.0	21	9.716033	11.437631	0.0	0
8.0	2.0		0	0.0	0.0	0.0	3.0	2.0	4.0	0.0	3.0	1	3.0	0.0	1.0	4.0	3.0	2.0	2.0	5.0	2.0	1.0	5.0	0	0.493	4.0	0	9.359156	9.571854	0.0	0
8.0	2.0		0	0.0	0.0	0.0	5.0	1.0	5.0	0.0	3.0	1	4.0	0.0	3.0	4.0	6.0	3.0	2.0	5.0	2.0	2.0	2.0	0	0.493	4.0	0	9.359156	9.571854	0.0	0
8.0	1.0	0.0	0	0.0	1.0	0.0	3.0	2.0	4.0	0.0	3.0	1	5.0	0.0	1.0	2.0	9.0	3.0	1.0	5.0	2.0	2.0	5.0	0	0.493	2.0	0	9.359156	9.571854	0.0	0
8.0	1.0	0.0	0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	3.0	1	5.0	0.0	1.0	1.0	8.0	2.0	2.0	5.0	2.0	2.0	5.0	0	0.493	3.0	0	9.359156	9.571854	0.0	0
8.0	1.0		0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	3.0	1	5.0	1.0	1.0	1.0	8.0	3.0	1.0	5.0	2.0	2.0	5.0	0	0.493	3.0	0	9.359156	9.571854	0.0	0
8.0	1.0	0.0	0	0.0	1.0	0.0	4.0	1.0	5.0	0.0	3.0	1	5.0	1.0	1.0	5.0	5.0	1.0	2.0	5.0	2.0	2.0	5.0	0	0.493	3.0	0	9.359156	9.571854	0.0	0
8.0	3.0		0	0.0	0.0	0.0	3.0	2.0	5.0	0.0	3.0	1	5.0	0.0	1.0	1.0	7.0	2.0	2.0	5.0	2.0	1.0	5.0	0	0.493	2.0	0	9.359156	9.571854	0.0	0
8.0	1.0	1.0	0	1.0	1.0	1.0	3.0	1.0	4.0	0.0	3.0	1	5.0	0.0	1.0	1.0	9.0	2.0	2.0	5.0	1.0	2.0	5.0	0	0.493	4.0	0	9.359156	9.571854	0.0	0
8.0	2.0	1.0	0	0.0	1.0	1.0	1.0	2.0	4.0	0.0	3.0	1	5.0	0.0	5.0	1.0	7.0	3.0	2.0	5.0	1.0	1.0	5.0	0	0.493	3.0	0	9.359156	9.571854	0.0	0
8.0	2.0	1.0	0	0.0	1.0	1.0	2.0	4.0	5.0	0.0	3.0	1	5.0	0.0	1.0	5.0	9.0	5.0	2.0	5.0	1.0	1.0	5.0	0	0.493	3.0	0	9.359156	9.571854	0.0	0
8.0	1.0	0.0	0	0.0	1.0	1.0	4.0	3.0	4.0	0.0	3.0	1	5.0	0.0	1.0	5.0	9.0	3.0	2.0	4.0	1.0	2.0	5.0	0	0.493	4.0	0	9.359156	9.571854	0.0	0
8.0	1.0		0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	3.0	1	5.0	0.0	1.0	4.0	7.0	3.0	1.0	4.0	1.0	2.0	5.0	0	0.493	3.0	0	9.359156	9.571854	0.0	0
8.0	3.0		0	0.0	0.0	0.0	3.0	4.0	5.0	0.0	3.0	1	5.0	0.0	1.0	2.0	5.0	1.0	2.0	5.0	1.0	1.0	5.0	0	0.493	4.0	0	9.359156	9.571854	0.0	0
8.0	3.0		0	0.0	0.0	1.0	5.0	1.0	5.0	0.0	3.0	1	5.0	0.0	1.0	2.0	9.0	2.0	2.0	5.0	1.0	2.0	5.0	0	0.493	3.0	0	9.359156	9.571854	0.0	0
9.0	3.0		1	0.0	0.0	1.0	3.0	5.0	5.0	30.465248	5.6	1	5.0	1.0	1.0	4.0	8.0	2.0	2.0	5.0	2.0	2.0	5.0	0	0.451	3.0	9	8.778466	10.735396	0.0	0
9.0	2.0		1	0.0	0.0	0.0	3.0	1.0	4.0	30.465248	5.6	1	5.0	1.0	5.0	4.0	5.0	4.0	1.0	5.0	2.0	2.0	5.0	0	0.451	5.0	9	8.778466	10.735396	0.0	0
9.0	1.0		1	0.0	0.0	0.0	1.0	0.0	5.0	30.465248	5.6	1	5.0	0.0	1.0	5.0	8.0	3.0	2.0	5.0	2.0	2.0	5.0	0	0.451	3.0	9	8.778466	10.735396	0.0	0
9.0	2.0	0.0	1	0.0	1.0	0.0	3.0	4.0	5.0	30.465248	5.6	1	5.0	0.0	1.0	5.0	8.0	3.0	2.0	5.0	2.0	2.0	5.0	0	0.451	3.0	9	8.778466	10.735396	0.0	0
9.0	1.0	0.0	1	0.0	1.0	0.0	1.0	0.0	5.0	30.465248	5.6	1	5.0	1.0	1.0	5.0	8.0	3.0	2.0	5.0	2.0	2.0	5.0	0	0.451	4.0	9	8.778466	10.735396	0.0	0
9.0	3.0	0.0	1	0.0	1.0	0.0	4.0	3.0	5.0	30.465248	5.6	1	4.0	1.0	1.0	4.0	8.0	2.0	2.0	5.0	2.0	2.0	5.0	0	0.451	2.0	9	8.778466	10.735396	0.0	0
9.0	1.0	1.0	1	0.0	1.0	1.0	1.0	0.0	5.0	30.465248	5.6	1	5.0	1.0	1.0	5.0	5.0	3.0	2.0	5.0	2.0	2.0	5.0	0	0.451	4.0	9	8.778466	10.735396	0.0	0
9.0	1.0	0.0	1	0.0	1.0	1.0	1.0	0.0	5.0	30.465248	5.6	1	5.0	0.0	1.0	5.0	10.0	3.0	2.0	5.0	1.0	2.0	5.0	0	0.451	3.0	9	8.778466	10.735396	0.0	0
9.0	3.0	0.0	1	0.0	1.0	0.0	3.0	2.0	5.0	30.465248	5.6	1	5.0	0.0	1.0	2.0	5.0	2.0	2.0	5.0	1.0	2.0	5.0	0	0.451	3.0	9	8.778466	10.735396	0.0	0
9.0	2.0	0.0	1	0.0	1.0	0.0	3.0	3.0	5.0	30.465248	5.6	1	5.0	0.0	1.0	3.0	8.0	1.0	2.0	5.0	1.0	1.0	5.0	0	0.451	3.0	9	8.778466	10.735396	0.0	0
9.0	1.0		1	1.0	0.0	0.0	2.0	0.0	5.0	30.465248	5.6	1	5.0	0.0	1.0	5.0	10.0	3.0	2.0	5.0	1.0	1.0	5.0	0	0.451	3.0	9	8.778466	10.735396	0.0	0
9.0	1.0		1	0.0	0.0	0.0	4.0	0.0	5.0	30.465248	5.6	1	5.0	0.0	1.0	1.0	8.0	2.0	2.0	5.0	1.0	2.0	5.0	0	0.451	3.0	9	8.778466	10.735396	0.0	0
9.0	2.0		1	0.0	0.0	0.0	3.0	2.0	5.0	30.465248	5.6	1	5.0	0.0	1.0	5.0	9.0	1.0	2.0	4.0	1.0	2.0	5.0	0	0.451	3.0	9	8.778466	10.735396	0.0	0
9.0	1.0		1	1.0	0.0	0.0	2.0	0.0	5.0	30.465248	5.6	1	5.0	1.0	4.0	2.0	9.0	2.0	2.0	5.0	1.0	1.0	5.0	0	0.451	3.0	9	8.778466	10.735396	0.0	0
10.0	1.0	0.0	0	0.0	1.0	0.0	4.0	3.0	4.0	12.332991	0.0	1	5.0	1.0	3.0	4.0	7.0	3.0	2.0	4.0	1.0	1.0	5.0	0	0.51	4.0	0	8.574779	10.09926	0.0	0
10.0	3.0		0	0.0	0.0	1.0	5.0	2.0		12.332991	0.0	1	5.0	1.0	2.0	4.0	8.0	3.0	2.0	3.0	1.0	1.0	4.0	0	0.51	2.0	0	8.574779	10.09926	0.0	0
10.0	2.0		0	0.0	0.0	0.0	4.0	0.0		12.332991	0.0	1	5.0	0.0	5.0	3.0	7.0	3.0	2.0	3.0	1.0	4.0	5.0	0	0.51	4.0	0	8.574779	10.09926	0.0	0
10.0	1.0		0	0.0	0.0	0.0	1.0	0.0		12.332991	0.0	1	5.0	0.0	5.0	3.0	7.0	2.0	2.0	3.0	1.0	4.0	5.0	0	0.51	4.0	0	8.574779	10.09926	0.0	0
10.0	3.0	0.0	0	0.0	1.0	0.0	3.0	4.0	4.0	12.332991	0.0	1	4.0		5.0	4.0	8.0	1.0	2.0	4.0	1.0	1.0	4.0	0	0.51	5.0	0	8.574779	10.09926	0.0	0
10.0	1.0	0.0	0	0.0	1.0	1.0	2.0	0.0	3.0	12.332991	0.0	1	5.0		5.0	2.0	7.0	3.0	2.0	3.0	1.0	2.0	3.0	0	0.51	2.0	0	8.574779	10.09926	0.0	0
10.0	2.0	0.0	0	0.0	1.0	1.0	5.0	0.0		12.332991	0.0	1	5.0	1.0	5.0	3.0	7.0	3.0	2.0	4.0	1.0	1.0	5.0	0	0.51	4.0	0	8.574779	10.09926	0.0	0
10.0	1.0	0.0	0	1.0	1.0	1.0	2.0	0.0		12.332991	0.0	1	5.0	0.0	1.0			1.0	2.0		1.0	2.0	5.0	0	0.51	3.0	0	8.574779	10.09926	0.0	0
10.0	1.0		0	0.0	0.0	0.0	1.0	0.0	5.0	12.332991	0.0	1	5.0	0.0	5.0	5.0	8.0	1.0	2.0	4.0	1.0	4.0	5.0	0	0.51	1.0	0	8.574779	10.09926	0.0	0
10.0	1.0		0	0.0	0.0	0.0	2.0	0.0	5.0	12.332991	0.0	1	5.0	0.0	4.0	5.0	9.0	2.0	2.0	4.0	1.0	3.0	5.0	0	0.51	3.0	0	8.574779	10.09926	0.0	0
10.0	2.0		0	0.0	0.0	1.0	3.0	2.0	5.0	12.332991	0.0	1	5.0	0.0	5.0	5.0	8.0	1.0	2.0	5.0	1.0	4.0	5.0	0	0.51	3.0	0	8.574779	10.09926	0.0	0
10.0	2.0	0.0	0	0.0	1.0	0.0	3.0	3.0	5.0	12.332991	0.0	1	5.0	0.0	5.0	4.0	10.0	1.0	2.0	4.0	1.0	3.0	5.0	0	0.51	4.0	0	8.574779	10.09926	0.0	0
10.0	3.0	1.0	0	0.0	1.0	1.0	6.0	6.0	5.0	12.332991	0.0	1	5.0	0.0	5.0	5.0	10.0	1.0	2.0	5.0	1.0	4.0	5.0	0	0.51	4.0	0	8.574779	10.09926	0.0	0
10.0	3.0	0.0	0	0.0	1.0	0.0	4.0	7.0		12.332991	0.0	1	3.0		2.0	1.0	10.0	2.0	2.0	5.0	1.0		4.0	0	0.51	2.0	0	8.574779	10.09926	0.0	0
11.0	1.0		0	0.0	0.0	0.0	1.0	0.0	3.0	37.016632	3.2	1	5.0	0.0	1.0	1.0	7.0	3.0	2.0	5.0	3.0	3.0	5.0	0	0.486	3.0	0	8.516627	11.662758	0.0	0
11.0	1.0		0	1.0	0.0	1.0	1.0	0.0		37.016632	3.2	1	5.0	0.0	5.0	1.0	5.0	3.0	2.0	1.0	2.0	2.0	5.0	0	0.486	4.0	0	8.516627	11.662758	0.0	0
11.0	1.0		0	1.0	0.0	1.0	5.0	1.0	3.0	37.016632	3.2	1	4.0	0.0	3.0	5.0	10.0	3.0	2.0	1.0	2.0	3.0	3.0	0	0.486	4.0	0	8.516627	11.662758	0.0	0
11.0	1.0	0.0	0	1.0	1.0	1.0	4.0	1.0	3.0	37.016632	3.2	1	5.0	0.0	5.0	3.0	8.0	3.0	2.0	3.0	2.0	3.0	5.0	0	0.486	4.0	0	8.516627	11.662758	0.0	0
11.0	3.0	0.0	0	0.0	1.0	1.0	6.0	4.0	4.0	37.016632	3.2	1	5.0	1.0	1.0	1.0	10.0	3.0	2.0		2.0	3.0	5.0	0	0.486	3.0	0	8.516627	11.662758	0.0	0
11.0	2.0		0	1.0	0.0	1.0	4.0	2.0	3.0	37.016632	3.2	1	5.0	1.0	1.0	1.0	6.0	5.0	2.0	5.0	2.0	3.0	5.0	0	0.486	4.0	0	8.516627	11.662758	0.0	0
11.0	2.0	0.0	0	1.0	1.0	0.0	1.0	1.0	5.0	37.016632	3.2	1	4.0	1.0	1.0	1.0	7.0	3.0	2.0	5.0	2.0	2.0	5.0	0	0.486	3.0	0	8.516627	11.662758	0.0	0
11.0	1.0	0.0	0	1.0	1.0	0.0	5.0	1.0		37.016632	3.2	1	5.0	0.0	1.0	1.0	8.0	1.0	2.0	5.0	1.0	2.0	5.0	0	0.486	3.0	0	8.516627	11.662758	0.0	0
11.0	1.0		0	1.0	0.0	0.0	1.0	0.0	3.0	37.016632	3.2	1	5.0	0.0	1.0	1.0	5.0	3.0	2.0	4.0	1.0	3.0	5.0	0	0.486	3.0	0	8.516627	11.662758	0.0	0
11.0	3.0	1.0	0	0.0	1.0	1.0	5.0	2.0		37.016632	3.2	1	2.0	0.0	1.0	5.0	10.0	1.0	2.0	1.0	1.0	2.0	4.0	0	0.486	2.0	0	8.516627	11.662758	0.0	0
11.0	1.0		0	0.0	0.0	0.0	5.0	0.0		37.016632	3.2	1	5.0	0.0	1.0	1.0	5.0	2.0	2.0	4.0	1.0	2.0	5.0	0	0.486	3.0	0	8.516627	11.662758	0.0	0
11.0	2.0	0.0	0		1.0	1.0	3.0	1.0	2.0	37.016632	3.2	1	5.0	0.0	1.0	1.0	5.0	3.0	2.0	5.0	1.0	2.0	5.0	0	0.486	3.0	0	8.516627	11.662758	0.0	0
11.0	2.0		0	1.0	0.0	1.0	3.0	2.0		37.016632	3.2	1	4.0	0.0	5.0	5.0	8.0	3.0	2.0	4.0	1.0	2.0	5.0	0	0.486	3.0	0	8.516627	11.662758	0.0	0
11.0	1.0		0	0.0	0.0	0.0	1.0	1.0	3.0	37.016632	3.2	1	4.0	0.0	1.0	1.0	3.0	3.0	2.0		1.0	2.0	5.0	0	0.486	3.0	0	8.516627	11.662758	0.0	0
12.0	3.0	1.0	0	1.0	1.0	1.0	5.0	3.0		20.116365	1.2	1	4.0	1.0	5.0	3.0	10.0	3.0	2.0	3.0	2.0	2.0	5.0	0	0.58	2.0	0	9.087605	11.076341	0.0	0
12.0	2.0		0	0.0	0.0	0.0	6.0	2.0		20.116365	1.2	1	5.0	1.0	1.0	1.0	5.0	1.0	2.0	4.0	2.0	2.0	4.0	0	0.58	4.0	0	9.087605	11.076341	0.0	0
12.0	1.0		0		0.0	1.0	1.0	1.0	3.0	20.116365	1.2	1	1.0	0.0	5.0	3.0	3.0	3.0	2.0	3.0	2.0	1.0	5.0	0	0.58	3.0	0	9.087605	11.076341	0.0	0
12.0	1.0		0	0.0	0.0	1.0	2.0	1.0		20.116365	1.2	1	5.0	0.0	5.0	1.0	5.0	3.0	2.0	5.0	2.0	2.0	5.0	0	0.58	2.0	0	9.087605	11.076341	0.0	0
12.0	1.0	0.0	0		1.0	1.0	1.0	0.0		20.116365	1.2	1	5.0	0.0	2.0	1.0	8.0	3.0	2.0	4.0	2.0	2.0	1.0	0	0.58	3.0	0	9.087605	11.076341	0.0	0
12.0	3.0	0.0	0	1.0	1.0	1.0	6.0	2.0		20.116365	1.2	1	5.0	0.0	1.0	1.0	10.0	3.0	2.0	4.0	2.0	1.0	5.0	0	0.58	4.0	0	9.087605	11.076341	0.0	0
12.0	2.0	0.0	0	1.0	1.0	0.0	1.0	0.0		20.116365	1.2	1	5.0	0.0	1.0	1.0	9.0	3.0	2.0	3.0	2.0	2.0	5.0	0	0.58	2.0	0	9.087605	11.076341	0.0	0
12.0	1.0		0	0.0	0.0	0.0	1.0	0.0	4.0	20.116365	1.2	1	3.0	0.0	4.0	4.0	10.0	1.0	2.0	4.0	1.0	2.0	5.0	0	0.58	2.0	0	9.087605	11.076341	0.0	0
12.0	1.0		0	0.0	0.0	0.0	4.0	2.0		20.116365	1.2	1	5.0	1.0	5.0	4.0	3.0	3.0	2.0	3.0	1.0	4.0	5.0	0	0.58	2.0	0	9.087605	11.076341	0.0	0
12.0	2.0	0.0	0	1.0	1.0	0.0	4.0	1.0	4.0	20.116365	1.2	1	5.0	1.0	1.0	5.0	8.0	4.0	2.0	4.0	1.0	2.0	5.0	0	0.58	3.0	0	9.087605	11.076341	0.0	0
12.0	1.0	0.0	0		1.0	1.0	3.0	3.0		20.116365	1.2	1	5.0	0.0	1.0	3.0	10.0	1.0	2.0	3.0	1.0	3.0	5.0	0	0.58	2.0	0	9.087605	11.076341	0.0	0
12.0	3.0	0.0	0		1.0	0.0	3.0	2.0	3.0	20.116365	1.2	1	5.0	1.0	1.0	3.0	5.0	3.0	2.0	3.0	1.0	3.0	5.0	0	0.58	4.0	0	9.087605	11.076341	0.0	0
12.0	2.0		0	0.0	0.0	0.0	6.0	3.0	5.0	20.116365	1.2	1	5.0	0.0	4.0	5.0	9.0	2.0	2.0	5.0	1.0	4.0	3.0	0	0.58	3.0	0	9.087605	11.076341	0.0	0
12.0	1.0	0.0	0	0.0	1.0	1.0	1.0	2.0	4.0	20.116365	1.2	1	5.0	1.0	5.0	5.0	10.0	3.0	2.0	5.0	1.0	2.0	5.0	0	0.58	3.0	0	9.087605	11.076341	0.0	0
13.0	2.0	0.0	0	0.0	1.0	0.0	4.0	1.0	3.0	33.96675	5.4	1	5.0	1.0	2.0	2.0	8.0	1.0	2.0	5.0	1.0	2.0	5.0	0	0.509	4.0	0	8.598172	10.877915	0.0	0
13.0	1.0		0	0.0	0.0	0.0	1.0	0.0	3.0	33.96675	5.4	1	5.0	0.0	5.0	5.0	7.0	1.0	2.0	1.0	1.0	2.0	5.0	0	0.509	2.0	0	8.598172	10.877915	0.0	0
13.0	2.0	0.0	0	1.0	1.0	1.0	3.0	3.0	4.0	33.96675	5.4	1	5.0	0.0	1.0	5.0	10.0	3.0	2.0	5.0	1.0	1.0	5.0	0	0.509	3.0	0	8.598172	10.877915	0.0	0
13.0	3.0	0.0	0	1.0	1.0	1.0	3.0	5.0	4.0	33.96675	5.4	1	5.0	0.0	2.0	3.0	8.0	3.0	2.0	4.0	1.0	3.0	3.0	0	0.509	4.0	0	8.598172	10.877915	0.0	0
13.0	2.0	1.0	0	0.0	1.0	0.0	1.0	3.0	3.0	33.96675	5.4	1	5.0	0.0	1.0	1.0	10.0	3.0	2.0	5.0	1.0	3.0	5.0	0	0.509	3.0	0	8.598172	10.877915	0.0	0
13.0	1.0		0	0.0	0.0	0.0	4.0	1.0	4.0	33.96675	5.4	1	5.0	0.0	5.0	5.0	10.0	3.0	2.0	5.0	2.0	2.0	5.0	0	0.509	2.0	0	8.598172	10.877915	0.0	0
13.0	3.0		0	0.0	0.0	1.0	6.0	4.0	5.0	33.96675	5.4	1	5.0	1.0	5.0	5.0	7.0	1.0	2.0	5.0	1.0	3.0	5.0	0	0.509	2.0	0	8.598172	10.877915	0.0	0
13.0	3.0		0	0.0	0.0	1.0	3.0	3.0	4.0	33.96675	5.4	1	1.0	0.0	5.0	3.0	9.0	3.0	2.0	5.0	1.0	2.0	5.0	0	0.509	3.0	0	8.598172	10.877915	0.0	0
13.0	1.0		0	1.0	0.0	1.0	3.0	2.0	3.0	33.96675	5.4	1	5.0	1.0	5.0	5.0	8.0	3.0	2.0	5.0	1.0	3.0	5.0	0	0.509	3.0	0	8.598172	10.877915	0.0	0
13.0	1.0	0.0	0	1.0	1.0	1.0	1.0	0.0	3.0	33.96675	5.4	1	5.0	1.0	1.0	1.0	8.0	3.0	2.0	5.0	1.0	3.0	5.0	0	0.509	4.0	0	8.598172	10.877915	0.0	0
13.0	1.0	0.0	0	0.0	1.0	1.0	4.0	2.0	3.0	33.96675	5.4	1	1.0	0.0	1.0	5.0	10.0	3.0	2.0	4.0	1.0	2.0	5.0	0	0.509	2.0	0	8.598172	10.877915	0.0	0
13.0	2.0		0	0.0	0.0	0.0	3.0	2.0	5.0	33.96675	5.4	1	5.0	1.0	5.0	5.0	5.0	3.0	2.0	5.0	1.0	2.0	5.0	0	0.509	2.0	0	8.598172	10.877915	0.0	0
13.0	1.0	1.0	0	0.0	1.0	1.0	1.0	1.0	4.0	33.96675	5.4	1	5.0	1.0	5.0	5.0	10.0	1.0	2.0	5.0	1.0	2.0	5.0	0	0.509	2.0	0	8.598172	10.877915	0.0	0
13.0	2.0		0	0.0	0.0	0.0	1.0	2.0	4.0	33.96675	5.4	1	5.0	1.0	5.0	5.0	5.0	3.0	2.0	1.0	1.0	2.0	5.0	0	0.509	2.0	0	8.598172	10.877915	0.0	0
14.0	2.0	0.0	1	1.0	1.0	0.0	3.0	1.0	3.0	94.42367	9.0	1	4.0	1.0	5.0	3.0	8.0	3.0		3.0	3.0	3.0	5.0	0	0.564	5.0	22	9.806936	12.4032135	0.0	0
14.0	1.0	0.0	1	1.0	1.0	0.0	1.0	0.0	3.0	94.42367	9.0	1	4.0	1.0	1.0	3.0	8.0	3.0	1.0	5.0	3.0	3.0	5.0	0	0.564	5.0	22	9.806936	12.4032135	0.0	0
14.0	2.0		1	1.0	0.0	0.0	3.0	2.0	4.0	94.42367	9.0	1	4.0	1.0	5.0	3.0	8.0	1.0	1.0	5.0	3.0	3.0	5.0	0	0.564	5.0	22	9.806936	12.4032135	0.0	0
14.0	3.0	0.0	1	1.0	1.0	0.0	3.0	3.0	3.0	94.42367	9.0	1	4.0	1.0	3.0	2.0	8.0	1.0	1.0	4.0	3.0	3.0	1.0	0	0.564	5.0	22	9.806936	12.4032135	0.0	0
14.0	1.0	0.0	1	1.0	1.0	0.0	1.0	0.0	3.0	94.42367	9.0	1	4.0	1.0	5.0	3.0	9.0	1.0	1.0	5.0	3.0	3.0	5.0	0	0.564	5.0	22	9.806936	12.4032135	0.0	0
14.0	1.0		1	1.0	0.0	1.0	1.0	0.0	3.0	94.42367	9.0	1	5.0	1.0	1.0	2.0	7.0	2.0	1.0	5.0	3.0	4.0	5.0	0	0.564	5.0	22	9.806936	12.4032135	0.0	0
14.0	1.0		1	1.0	0.0	1.0	1.0	0.0	3.0	94.42367	9.0	1	4.0	1.0	3.0	2.0	10.0	3.0	2.0	2.0	2.0	3.0	3.0	0	0.564	4.0	22	9.806936	12.4032135	0.0	0
14.0	2.0	0.0	1	1.0	1.0	0.0	3.0	2.0	4.0	94.42367	9.0	1	4.0	1.0	1.0	1.0	9.0	1.0	2.0	5.0	1.0	3.0	5.0	0	0.564	5.0	22	9.806936	12.4032135	0.0	0
14.0	1.0	0.0	1	1.0	1.0	0.0	4.0	1.0	4.0	94.42367	9.0	1	4.0	1.0	1.0	1.0	10.0	3.0	2.0	5.0	1.0	3.0	5.0	0	0.564	5.0	22	9.806936	12.4032135	0.0	0
14.0	3.0		1	1.0	0.0	0.0	3.0	4.0	5.0	94.42367	9.0	1	4.0	1.0	3.0	3.0	10.0	2.0	2.0	3.0	0.0	3.0	4.0	0	0.564	2.0	22	9.806936	12.4032135	0.0	0
